Matrix name, Dimension, nnz, MaxNonzerosPerRow, MinNonzerosPerRow, AvgNonzerosPerRow, AbsoluteNonZeroSum, symmetricity, AvgDiagDist, NonZeroPatternSymmetryV1, Trace, AbsoluteTrace, OneNorm, InfinityNorm, FrobeniusNorm, SymmetricInfinityNorm, SymmetricFrobeniusNorm, AntiSymmetricInfinityNorm, AntiSymmetricFrobeniusNorm, DiagonalAverage, RowDiagonalDominance, ColDiagonalDominance, RowVariance, ColumnVariance, lowerBandwidth, upperBandwidth, DiagonalMean, DiagonalSign, DiagonalNonZeros 
ex31.mat, 3909, 91223.000000, 75.000000, 7.000000, 23.336659, 6188.688403, 0.000000, 44.217391, 0.000000, 1677.458359, 1677.458359, 29.607695, 36.689986, 88.474299, 18.481971, 69.310533, 18.208015, 54.988649, 0.429127, 0.000000, 0.000000, 1.000000, 1.000002, 141.000000, 139.000000, 0.429127, -1.000000, 3279.000000 
ex32.mat, 1159, 11047.000000, 13.000000, 2.000000, 9.531493, 10710.278733, 1.000000, 30.250000, 1.000000, 4151.906715, 4151.906715, 133.333333, 133.333333, 298.423320, 133.333333, 298.423320, 0.000000, 0.000000, 3.582318, 1.000000, 1.000000, 1.000001, 1.009525, 69.000000, 69.000000, 3.582318, -1.000000, 863.000000 
ex33.mat, 1733, 22189.000000, 18.000000, 4.000000, 12.803808, 8240603623012.467773, 1.000000, 22.500000, 1.000000, 1922226736317.988770, 1922226736317.988770, 161000000160.092194, 161000000160.092194, 242971771001.200348, 161000000160.092194, 242971771001.200348, 0.000000, 0.000000, 1109190269.081355, 1.000000, 1.000000, 1.000001, 1.001905, 157.000000, 157.000000, 1109190269.081355, -1.000000, 1733.000000 
ex37.mat, 3565, 67591.000000, 85.000000, 1.000000, 18.959607, 112385.960728, 0.000000, 0.000000, 1.000000, 52268.313372, 52268.313372, 226.374483, 226.374477, 1472.080011, 226.374480, 1472.080011, 0.000057, 0.000174, 14.661518, 0.000000, 0.000000, 1.000000, 1.000281, 501.000000, 501.000000, 14.661518, -1.000000, 3565.000000 
ex4.mat, 1601, 31849.000000, 37.000000, 7.000000, 19.893192, 1508.732570, 1.000000, 40.375000, 1.000000, 351.749547, 351.749547, 1.969850, 1.969850, 16.118312, 1.969850, 16.118312, 0.000000, 0.000000, 0.219706, 1.000000, 1.000000, 1.000000, 1.000017, 112.000000, 112.000000, 0.219706, -1.000000, 1151.000000 
ex5.mat, 27, 279.000000, 15.000000, 6.000000, 10.333333, 96444546.622226, 1.000000, 9.500000, 1.000000, 25777851.377781, 25777851.377781, 7111118.222222, 7111118.222222, 9085342.197723, 7111118.222222, 9085342.197723, 0.000000, 0.000000, 954735.236214, 1.000000, 1.000000, 3786955718.360373, 102247804369.674728, 20.000000, 20.000000, 954735.236214, -1.000000, 27.000000 
ex6.mat, 1651, 49062.000000, 62.000000, 2.000000, 29.716535, 85068.401051, 0.000000, 25.769231, 1.000000, 28294.845738, 28294.845738, 513.489886, 513.489886, 1796.434227, 513.489886, 1793.414687, 47.117908, 104.113848, 17.138005, 0.000000, 0.000000, 1.000000, 1.110289, 86.000000, 86.000000, 17.138005, -1.000000, 1180.000000 
ex8.mat, 3096, 90841.000000, 75.000000, 4.000000, 29.341408, 33638115846.624161, 0.000000, 44.312500, 0.000000, 7658415006.661848, 7658415006.661848, 59612707.243436, 59612707.243436, 424288766.028036, 59612707.243436, 424288766.028036, 0.885074, 9.754966, 2473648.257966, 0.000000, 0.000000, 1.000001, 75954868.243085, 127.000000, 127.000000, 2473648.257966, -1.000000, 3096.000000 
ex9.mat, 3363, 99471.000000, 50.000000, 10.000000, 29.578055, 3316901001128.411133, 1.000000, 25.500000, 1.000000, 672208553495.135376, 672208553495.135376, 5815743839.956613, 5815743839.956613, 29555848539.752579, 5815743839.956613, 29555848539.752579, 0.000000, 0.000000, 199883601.990822, 1.000000, 1.000000, 3031108991.919383, 1.000000, 85.000000, 85.000000, 199883601.990822, -1.000000, 3363.000000 
fd12.mat, 7500, 28462.000000, 6.000000, 1.000000, 3.794933, 1053580563.516045, 0.000000, 2535.300000, 0.000000, 0.000000, 0.000000, 128724006.051837, 108350416.690830, 158801570.230397, 64364876.395659, 112289667.172985, 64364876.395659, 112289667.172985, 0.000000, 0.000000, 0.000000, 1.000216, 2119.944380, 7025.000000, 2666.000000, 0.000000, 0.000000, 0.000000 
fpga_dcop_01.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 760.371087, 0.000000, 149.666667, 0.000000, 314.183874, 314.183874, 5.727320, 5.727273, 18.804809, 5.727296, 18.804809, 0.000057, 0.000124, 0.257528, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257528, -1.000000, 1136.000000 
fpga_dcop_02.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 760.808950, 0.000000, 149.666667, 0.000000, 314.352651, 314.352651, 5.749963, 5.749801, 18.808420, 5.749882, 18.808420, 0.001167, 0.004472, 0.257666, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257666, -1.000000, 1136.000000 
fpga_dcop_03.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 927.858326, 0.000000, 149.666667, 0.000000, 397.844429, 397.844429, 18.206660, 18.206594, 33.523203, 18.206627, 33.523190, 0.020273, 0.029831, 0.326102, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.326102, -1.000000, 1136.000000 
fpga_dcop_04.mat, 1220, 5884.000000, 36.000000, 1.000000, 4.822951, 904.538872, 0.000000, 149.666667, 0.000000, 385.548166, 385.548166, 13.702012, 13.701472, 30.014094, 13.701742, 30.010381, 0.407443, 0.472091, 0.316023, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.316023, -1.000000, 1136.000000 
fpga_dcop_05.mat, 1220, 5852.000000, 36.000000, 1.000000, 4.796721, 948.305821, 0.000000, 149.666667, 0.000000, 407.761714, 407.761714, 18.283590, 18.283588, 33.553522, 18.283589, 33.551341, 0.313105, 0.382531, 0.334231, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.334231, -1.000000, 1136.000000 
fpga_dcop_06.mat, 1220, 5860.000000, 36.000000, 1.000000, 4.803279, 868.088248, 0.000000, 149.666667, 0.000000, 360.977570, 360.977570, 11.989221, 11.987738, 24.679495, 11.988480, 24.205592, 3.351105, 4.813186, 0.295883, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.295883, -1.000000, 1136.000000 
fpga_dcop_07.mat, 1220, 5855.000000, 36.000000, 1.000000, 4.799180, 1683.042135, 0.000000, 149.666667, 0.000000, 566.927785, 566.927785, 416.669978, 416.669978, 370.448704, 416.669978, 301.154469, 207.992370, 215.727208, 0.464695, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.464695, -1.000000, 1136.000000 
fpga_dcop_08.mat, 1220, 5888.000000, 36.000000, 1.000000, 4.826230, 843.440622, 0.000000, 149.666667, 0.000000, 354.741637, 354.741637, 27.572893, 27.572714, 26.604990, 27.572804, 26.589253, 0.893781, 0.914947, 0.290772, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.290772, -1.000000, 1136.000000 
fpga_dcop_09.mat, 1220, 5888.000000, 36.000000, 1.000000, 4.826230, 851.211110, 0.000000, 149.666667, 0.000000, 348.296681, 348.296681, 22.974740, 22.974740, 29.949838, 22.974740, 27.587275, 11.270963, 11.659119, 0.285489, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.285489, -1.000000, 1136.000000 
fpga_dcop_10.mat, 1220, 5884.000000, 36.000000, 1.000000, 4.822951, 790.814629, 0.000000, 149.666667, 0.000000, 329.384450, 329.384450, 9.457435, 9.457330, 20.214822, 9.457382, 20.214821, 0.000965, 0.003476, 0.269987, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.269987, -1.000000, 1136.000000 
fpga_dcop_11.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 778.370476, 0.000000, 149.666667, 0.000000, 323.134937, 323.134937, 7.641378, 7.641378, 19.436621, 7.641378, 19.436599, 0.026893, 0.029383, 0.264865, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.264865, -1.000000, 1136.000000 
fpga_dcop_12.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 782.585012, 0.000000, 149.666667, 0.000000, 325.271452, 325.271452, 10.551429, 10.550882, 20.708619, 10.551156, 20.708619, 0.001003, 0.003264, 0.266616, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.266616, -1.000000, 1136.000000 
fpga_dcop_13.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 772.787507, 0.000000, 149.666667, 0.000000, 320.372320, 320.372320, 5.918504, 5.918462, 19.257273, 5.918483, 19.257272, 0.001118, 0.003311, 0.262600, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.262600, -1.000000, 1136.000000 
fpga_dcop_14.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 766.167762, 0.000000, 149.666667, 0.000000, 317.062991, 317.062991, 5.796180, 5.795952, 18.924646, 5.796066, 18.924646, 0.001248, 0.003300, 0.259888, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.259888, -1.000000, 1136.000000 
fpga_dcop_15.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 765.866991, 0.000000, 149.666667, 0.000000, 316.903705, 316.903705, 5.899119, 5.898914, 18.954228, 5.899017, 18.954223, 0.012613, 0.013979, 0.259757, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.259757, -1.000000, 1136.000000 
fpga_dcop_16.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 769.565098, 0.000000, 149.666667, 0.000000, 318.770039, 318.770039, 6.153592, 6.153341, 19.048530, 6.153467, 19.048529, 0.003002, 0.003609, 0.261287, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.261287, -1.000000, 1136.000000 
fpga_dcop_17.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 771.013558, 0.000000, 149.666667, 0.000000, 319.500173, 319.500173, 7.278679, 7.278607, 19.195392, 7.278643, 19.195392, 0.000777, 0.001608, 0.261885, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.261885, -1.000000, 1136.000000 
fpga_dcop_18.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 764.838501, 0.000000, 149.666667, 0.000000, 316.412533, 316.412533, 6.459892, 6.459873, 18.928562, 6.459883, 18.928562, 0.000717, 0.001788, 0.259355, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.259355, -1.000000, 1136.000000 
fpga_dcop_19.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 762.196837, 0.000000, 149.666667, 0.000000, 315.091714, 315.091714, 5.931990, 5.931902, 18.840168, 5.931946, 18.840168, 0.000735, 0.001853, 0.258272, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.258272, -1.000000, 1136.000000 
fpga_dcop_20.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 762.526269, 0.000000, 149.666667, 0.000000, 315.257781, 315.257781, 5.756763, 5.756586, 18.853656, 5.756675, 18.853656, 0.000711, 0.001489, 0.258408, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.258408, -1.000000, 1136.000000 
fpga_dcop_21.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.569764, 0.000000, 149.666667, 0.000000, 314.779952, 314.779952, 5.727397, 5.727387, 18.821565, 5.727392, 18.821564, 0.000793, 0.001581, 0.258016, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.258016, -1.000000, 1136.000000 
fpga_dcop_22.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.076687, 0.000000, 149.666667, 0.000000, 314.536578, 314.536578, 5.727437, 5.727273, 18.808507, 5.727355, 18.808507, 0.000582, 0.000743, 0.257817, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257817, -1.000000, 1136.000000 
fpga_dcop_23.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.061178, 0.000000, 149.666667, 0.000000, 314.528629, 314.528629, 5.727394, 5.727273, 18.808211, 5.727333, 18.808211, 0.000434, 0.000699, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_24.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.063557, 0.000000, 149.666667, 0.000000, 314.530047, 314.530047, 5.727393, 5.727273, 18.808178, 5.727333, 18.808178, 0.000591, 0.000847, 0.257812, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257812, -1.000000, 1136.000000 
fpga_dcop_25.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.057189, 0.000000, 149.666667, 0.000000, 314.527720, 314.527720, 5.727537, 5.727282, 18.808155, 5.727409, 18.808155, 0.000265, 0.000417, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_26.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.060058, 0.000000, 149.666667, 0.000000, 314.529172, 314.529172, 5.727811, 5.727749, 18.808195, 5.727780, 18.808195, 0.000421, 0.000513, 0.257811, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257811, -1.000000, 1136.000000 
fpga_dcop_27.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.074453, 0.000000, 149.666667, 0.000000, 314.536464, 314.536464, 5.735498, 5.735455, 18.808714, 5.735476, 18.808714, 0.000414, 0.000507, 0.257817, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257817, -1.000000, 1136.000000 
fpga_dcop_28.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.062250, 0.000000, 149.666667, 0.000000, 314.530906, 314.530906, 5.730141, 5.730136, 18.808350, 5.730139, 18.808350, 0.000098, 0.000126, 0.257812, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257812, -1.000000, 1136.000000 
fpga_dcop_29.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.059688, 0.000000, 149.666667, 0.000000, 314.529352, 314.529352, 5.728187, 5.728185, 18.808222, 5.728186, 18.808222, 0.000397, 0.000419, 0.257811, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257811, -1.000000, 1136.000000 
fpga_dcop_30.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.057668, 0.000000, 149.666667, 0.000000, 314.528501, 314.528501, 5.727495, 5.727493, 18.808174, 5.727494, 18.808174, 0.000279, 0.000297, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_31.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.058463, 0.000000, 149.666667, 0.000000, 314.528600, 314.528600, 5.727292, 5.727291, 18.808163, 5.727291, 18.808163, 0.000461, 0.000497, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_32.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.059370, 0.000000, 149.666667, 0.000000, 314.528819, 314.528819, 5.727274, 5.727273, 18.808164, 5.727273, 18.808164, 0.000432, 0.000581, 0.257811, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257811, -1.000000, 1136.000000 
fpga_dcop_33.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.058013, 0.000000, 149.666667, 0.000000, 314.528478, 314.528478, 5.727274, 5.727273, 18.808161, 5.727273, 18.808161, 0.000325, 0.000380, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_34.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056851, 0.000000, 149.666667, 0.000000, 314.528186, 314.528186, 5.727274, 5.727273, 18.808158, 5.727273, 18.808158, 0.000142, 0.000163, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_35.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056336, 0.000000, 149.666667, 0.000000, 314.528056, 314.528056, 5.727274, 5.727273, 18.808157, 5.727273, 18.808157, 0.000056, 0.000064, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_36.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056131, 0.000000, 149.666667, 0.000000, 314.528005, 314.528005, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000021, 0.000025, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_37.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056054, 0.000000, 149.666667, 0.000000, 314.527986, 314.527986, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000008, 0.000012, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_38.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056026, 0.000000, 149.666667, 0.000000, 314.527979, 314.527979, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000003, 0.000009, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_39.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056015, 0.000000, 149.666667, 0.000000, 314.527976, 314.527976, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000003, 0.000008, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_40.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056011, 0.000000, 149.666667, 0.000000, 314.527975, 314.527975, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000003, 0.000008, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_41.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056010, 0.000000, 149.666667, 0.000000, 314.527975, 314.527975, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000003, 0.000008, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_42.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056009, 0.000000, 149.666667, 0.000000, 314.527974, 314.527974, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000003, 0.000008, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_43.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056009, 0.000000, 149.666667, 0.000000, 314.527974, 314.527974, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000003, 0.000008, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_44.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056009, 0.000000, 149.666667, 0.000000, 314.527974, 314.527974, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000003, 0.000008, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_45.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056009, 0.000000, 149.666667, 0.000000, 314.527974, 314.527974, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000003, 0.000008, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_46.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056009, 0.000000, 149.666667, 0.000000, 314.527974, 314.527974, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000003, 0.000008, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_47.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056009, 0.000000, 149.666667, 0.000000, 314.527974, 314.527974, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000003, 0.000008, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_48.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056009, 0.000000, 149.666667, 0.000000, 314.527974, 314.527974, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000003, 0.000008, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_49.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056009, 0.000000, 149.666667, 0.000000, 314.527974, 314.527974, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000003, 0.000008, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_50.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056009, 0.000000, 149.666667, 0.000000, 314.527974, 314.527974, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000003, 0.000008, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_dcop_51.mat, 1220, 5892.000000, 36.000000, 1.000000, 4.829508, 761.056009, 0.000000, 149.666667, 0.000000, 314.527974, 314.527974, 5.727274, 5.727273, 18.808156, 5.727273, 18.808156, 0.000003, 0.000008, 0.257810, 0.000000, 0.000000, 1.000001, 1.000163, 864.000000, 864.000000, 0.257810, -1.000000, 1136.000000 
fpga_trans_01.mat, 1220, 7382.000000, 50.000000, 1.000000, 6.050820, 767.941663, 0.000000, 149.666667, 1.000000, 317.934887, 317.934887, 5.764767, 5.764919, 18.900033, 5.764767, 18.900031, 0.004984, 0.008805, 0.260602, 0.000000, 0.000000, 1.000001, 1.000163, 1085.000000, 1085.000000, 0.260602, -1.000000, 1154.000000 
fs_541_1.mat, 541, 4282.000000, 11.000000, 1.000000, 7.914972, 874.887682, 0.000000, 162.571429, 0.000000, 573.011471, 573.011471, 277.077150, 32.896031, 71.458304, 139.038575, 53.511765, 138.038575, 47.358001, 1.059171, 0.000000, 0.000000, 1.000003, 1.043305, 378.000000, 540.000000, 1.059171, -1.000000, 541.000000 
fs_541_4.mat, 541, 4273.000000, 11.000000, 1.000000, 7.898336, 8622158.085782, 0.000000, 162.571429, 0.000000, 1615295.454138, 1615295.454138, 5738263.867376, 812740.034237, 1577330.748471, 2869132.433688, 1123846.757251, 2869131.433688, 1106770.417154, 2985.758695, 0.000000, 0.000000, 1.000003, 1179160723.209848, 378.000000, 540.000000, 2985.758695, -1.000000, 541.000000 
fs_760_1.mat, 760, 5739.000000, 21.000000, 1.000000, 7.551316, 1834904324.321405, 0.000000, 261.818182, 0.000000, 942717767.619451, 942717767.619451, 438227946.401781, 219163374.476858, 453810388.718340, 328693922.674893, 393032330.514847, 109534023.726893, 226868808.078058, 1240418.115289, 0.000000, 0.000000, 18767.903214, 63135244967943.437500, 740.000000, 740.000000, 1240418.115289, -1.000000, 760.000000 
fs_760_2.mat, 760, 5739.000000, 21.000000, 1.000000, 7.551316, 1755777545.157957, 0.000000, 261.818182, 0.000000, 863590988.456004, 863590988.456004, 438123832.218681, 219059260.293748, 453603137.718528, 328589808.491793, 392793012.246063, 109534023.726893, 226868808.078058, 1136303.932179, 0.000000, 0.000000, 1.000003, 63135148973246.656250, 740.000000, 740.000000, 1136303.932179, -1.000000, 760.000000 
fs_760_3.mat, 760, 5816.000000, 21.000000, 1.000000, 7.652632, 1755775378.841851, 0.000000, 261.818182, 0.000000, 863590229.643204, 863590229.643204, 438123849.124063, 219059260.294301, 453603105.497757, 328589818.638934, 392792975.040663, 109534030.485134, 226868808.071788, 1136302.933741, 0.000000, 0.000000, 1.000002, 63135148973764.296875, 740.000000, 740.000000, 1136302.933741, -1.000000, 760.000000 
fv1.mat, 9604, 85264.000000, 9.000000, 4.000000, 8.877968, 62132.499808, 1.000000, 49.500000, 1.000000, 33711.499808, 33711.499808, 6.510152, 6.510152, 360.819537, 6.510152, 360.819537, 0.000000, 0.000000, 3.510152, 0.000000, 0.000000, 1.000000, 1.001342, 99.000000, 99.000000, 3.510152, -1.000000, 9604.000000 
fv2.mat, 9801, 87025.000000, 9.000000, 4.000000, 8.879196, 63410.000050, 1.000000, 50.000000, 1.000000, 34402.000050, 34402.000050, 6.510050, 6.510050, 364.493814, 6.510050, 364.493814, 0.000000, 0.000000, 3.510050, 0.000000, 0.000000, 1.000000, 1.001315, 100.000000, 100.000000, 3.510050, -1.000000, 9801.000000 
fv3.mat, 9801, 87025.000000, 9.000000, 4.000000, 8.879196, 58411.000000, 1.000000, 50.000000, 1.000000, 29403.000000, 29403.000000, 6.000000, 6.000000, 316.720697, 6.000000, 316.720697, 0.000000, 0.000000, 3.000000, 0.000000, 0.000000, 1.000000, 1.000976, 100.000000, 100.000000, 3.000000, -1.000000, 9801.000000 
g7jac010.mat, 2880, 18229.000000, 36.000000, 1.000000, 6.329514, 1150528034.862105, 0.000000, 62.000000, 0.000000, -129408367.547114, 129411691.089456, 20373656.175362, 22146231.261610, 56896914.669352, 13891880.114936, 43566386.628856, 11073115.221253, 36595475.881543, 44934.614962, 0.000000, 0.000000, 126763.269877, 1.000695, 2867.000000, 2819.000000, -44933.460954, -1.000000, 2810.000000 
g7jac010sc.mat, 2880, 18229.000000, 36.000000, 1.000000, 6.329514, 152433.520921, 0.000000, 62.000000, 0.000000, 4423.963285, 6293.507987, 13573.881631, 17038.672402, 21490.198303, 8346.357332, 15015.188335, 8966.614675, 15374.418440, 2.185246, 0.000000, 0.000000, 1.000002, 1.001476, 2867.000000, 2819.000000, 1.536098, -1.000000, 2810.000000 
g7jac020.mat, 5850, 42568.000000, 60.000000, 1.000000, 7.276581, 2469301502.773473, 0.000000, 62.000000, 0.000000, -243890621.109993, 243897395.475207, 26524343.733847, 37533557.864308, 74617544.223321, 18766779.522602, 57080523.532982, 18766778.522602, 48058211.984217, 41691.862474, 0.000000, 0.000000, 29162.368376, 1.000342, 5837.000000, 5789.000000, -41690.704463, -1.000000, 5710.000000 
g7jac020sc.mat, 5850, 42568.000000, 60.000000, 1.000000, 7.276581, 242186.516582, 0.000000, 62.000000, 0.000000, 9476.954452, 13234.845882, 27158.108913, 28860.869035, 33060.554626, 14227.419414, 23292.089413, 14847.676756, 23462.285544, 2.262367, 0.000000, 0.000000, 1.000001, 1.000214, 5837.000000, 5789.000000, 1.619992, -1.000000, 5710.000000 
