Matrix name, Dimension, nnz, MaxNonzerosPerRow, MinNonzerosPerRow, AvgNonzerosPerRow, AbsoluteNonZeroSum, symmetricity, AvgDiagDist, NonZeroPatternSymmetryV1, Trace, AbsoluteTrace, OneNorm, InfinityNorm, FrobeniusNorm, SymmetricInfinityNorm, SymmetricFrobeniusNorm, AntiSymmetricInfinityNorm, AntiSymmetricFrobeniusNorm, DiagonalAverage, RowDiagonalDominance, ColDiagonalDominance, RowVariance, ColumnVariance, lowerBandwidth, upperBandwidth, DiagonalMean, DiagonalSign, DiagonalNonZeros 
commanche_dual.mat,7920,31680,4,4,4,31680,1,5362.5,1,7920,7920,4,4,177.988764,4,177.988764,0,0,1,1,1,1,1,7493,7493,1,-1,7920
comsol.mat,1500,97645,180,26,65.096667,1500,0,678.5,0,341.288551,341.288551,1.584655,1,11.023796,0.313306,10.91165,0.116076,1.568425,0.227526,0,0,1,1,1493,1493,0.227526,-1,1500
coupled.mat,11341,97193,2425,1,8.570056,25373.45236,0,10016,1,12880.08659,12880.08659,538.430696,463.674348,345.565252,49.473038,345.441838,0.196745,9.234708,1.13571,0,0,1,1,11311,11311,1.13571,-1,11317
crystm01.mat,4875,105339,27,8,21.608,0,1,118.5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,237,237,0,-1,4875
crystm02.mat,13965,322905,27,8,23.122449,0,1,229.5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,459,459,0,-1,13965
curtis54.mat,54,291,12,3,5.388889,291,0,1,0,54,54,16,12,17.058722,14,16.896745,2,2.345208,1,0,0,1.001585,1.001585,44,44,1,-1,54
d_dyn.mat,87,230,8,1,2.643678,272.550581,0,43.25,0,0.207484,0.207484,79.723968,167.828031,124.560413,39.829252,88.077594,39.896918,88.077431,0.002385,0,0,1,1,77,86,0.002385,-1,4
d_dyn1.mat,87,232,8,1,2.666667,163658.2502,0,43.25,0,-65.6118,65.6118,25210.9312,53071.8912,48484.33894,12595.11482,34283.62587,12616.51285,34283.58383,0.754159,0,0,1.000267,1.000267,77,86,-0.754159,-1,4
d_ss.mat,53,144,6,2,2.716981,81410.07352,0,5.222222,0,158.1677,161.83234,25210.89935,52480.8,39358.87396,12601.33131,27830.69529,12601.33131,27831.15806,3.05344,0,0,18.348818,18.348818,45,13,2.984296,-1,4
dw1024.mat,2048,10114,8,3,4.938477,1587.418094,0,11,0,911.694151,921.965205,1,1,26.204396,1,26.196802,0.063334,0.630789,0.450178,0,0,1,1,1056,1025,0.445163,-1,2048
dw256A.mat,512,2480,7,3,4.84375,639.720183,0,5.666667,0,-269.220932,275.810543,3.297134,3.740197,18.375318,1,18.180021,0.543499,2.671921,0.538692,0,0,1,1,272,257,-0.525822,-1,512
dw256B.mat,512,2500,8,3,4.882812,397.238642,0,5.666667,0,355.064643,355.064643,1,1,16.511726,1,16.511395,0.014116,0.104531,0.693486,0,0,1.000003,1.000003,272,257,0.693486,-1,512
dw4096.mat,8192,41746,8,3,5.095947,82562.13186,0,21.666667,0,-38954.01325,39676.47673,117.519824,117.591045,1645.768857,6.577499,1645.761432,0.396886,4.943735,4.84332,0,0,1,1,4160,4097,-4.755129,-1,8192
dwt_1005.mat,1005,8621,27,4,8.578109,8621,1,324.444444,1,1005,1005,27,27,92.84934,27,92.84934,0,0,1,1,1,1.000018,1.000018,851,851,1,-1,1005
dwt_1007.mat,1007,8575,10,3,8.515392,8575,1,13.5,1,1007,1007,10,10,92.601296,10,92.601296,0,0,1,1,1,1.000005,1.000005,986,986,1,-1,1007
dwt_1242.mat,1242,10426,12,2,8.394525,10426,1,10,1,1242,1242,12,12,102.107786,12,102.107786,0,0,1,1,1,1.000005,1.000005,936,936,1,-1,1242
dwt_162.mat,162,1182,9,2,7.296296,1182,1,6,1,162,162,9,9,34.380227,9,34.380227,0,0,1,1,1,1.000113,1.000113,156,156,1,-1,162
dwt_193.mat,193,3493,30,8,18.098446,3493,1,23.75,1,193,193,30,30,59.101607,30,59.101607,0,0,1,1,1,1.000207,1.000207,62,62,1,-1,193
dwt_198.mat,198,1392,12,2,7.030303,1392,1,17,1,198,198,12,12,37.309516,12,37.309516,0,0,1,1,1,1.0001,1.0001,36,36,1,-1,198
dwt_209.mat,209,1743,17,4,8.339713,1743,1,9.2,1,209,209,17,17,41.749251,17,41.749251,0,0,1,1,1,1.000156,1.000156,184,184,1,-1,209
dwt_221.mat,221,1629,12,4,7.371041,1629,1,68.857143,1,221,221,12,12,40.360872,12,40.360872,0,0,1,1,1,1.00012,1.00012,187,187,1,-1,221
dwt_234.mat,234,834,10,2,3.564103,834,1,2,1,234,234,10,10,28.879058,10,28.879058,0,0,1,1,1,1.000054,1.000054,48,48,1,-1,234
dwt_245.mat,245,1461,13,2,5.963265,1461,1,1.5,1,245,245,13,13,38.22303,13,38.22303,0,0,1,1,1,1.000033,1.000033,115,115,1,-1,245
dwt_2680.mat,2680,25026,19,4,9.33806,25026,1,183.636364,1,2680,2680,19,19,158.196081,19,158.196081,0,0,1,1,1,1.000001,1.000001,2499,2499,1,-1,2680
dwt_307.mat,307,2523,9,6,8.218241,2523,1,3,1,307,307,9,9,50.229473,9,50.229473,0,0,1,1,1,1.000063,1.000063,63,63,1,-1,307
dwt_310.mat,310,2448,11,4,7.896774,2448,1,1.5,1,310,310,11,11,49.477268,11,49.477268,0,0,1,1,1,1.000041,1.000041,28,28,1,-1,310
dwt_346.mat,346,3226,19,2,9.323699,3226,1,9.142857,1,346,346,19,19,56.797887,19,56.797887,0,0,1,1,1,1.000017,1.000017,318,318,1,-1,346
dwt_361.mat,361,2953,9,4,8.180055,2953,1,7,1,361,361,9,9,54.341513,9,54.341513,0,0,1,1,1,1.000038,1.000038,50,50,1,-1,361
dwt_419.mat,419,3563,13,6,8.50358,3563,1,4.285714,1,419,419,13,13,59.69087,13,59.69087,0,0,1,1,1,1.000056,1.000056,356,356,1,-1,419
dwt_492.mat,492,3156,11,3,6.414634,3156,1,4.833333,1,492,492,11,11,56.178288,11,56.178288,0,0,1,1,1,1.000025,1.000025,435,435,1,-1,492
dwt_503.mat,503,6027,25,4,11.982107,6027,1,29.5,1,503,503,25,25,77.633756,25,77.633756,0,0,1,1,1,1.000046,1.000046,452,452,1,-1,503
dwt_512.mat,512,3502,15,1,6.839844,3502,1,0,1,512,512,15,15,59.177699,15,59.177699,0,0,1,1,1,1.000015,1.000015,73,73,1,-1,512
dwt_59.mat,59,267,6,2,4.525424,267,1,3.75,1,59,59,6,6,16.340135,6,16.340135,0,0,1,1,1,1.001337,1.001337,25,25,1,-1,59
dwt_592.mat,592,5104,15,4,8.621622,5104,1,100.857143,1,592,592,15,15,71.442284,15,71.442284,0,0,1,1,1,1.000011,1.000011,259,259,1,-1,592
dwt_607.mat,607,5131,14,4,8.453048,5131,1,58,1,607,607,14,14,71.630999,14,71.630999,0,0,1,1,1,1.000011,1.000011,147,147,1,-1,607
dwt_66.mat,66,320,6,2,4.848485,320,1,0.5,1,66,66,6,6,17.888544,6,17.888544,0,0,1,1,1,1.001077,1.001077,44,44,1,-1,66
dwt_72.mat,72,222,5,2,3.083333,222,1,0.5,1,72,72,5,5,14.899664,5,14.899664,0,0,1,1,1,1.00038,1.00038,12,12,1,-1,72
dwt_758.mat,758,5994,11,4,7.907652,5994,1,2,1,758,758,11,11,77.420927,11,77.420927,0,0,1,1,1,1.000007,1.000007,200,200,1,-1,758
dwt_869.mat,869,7285,14,4,8.383199,7285,1,5,1,869,869,14,14,85.352211,14,85.352211,0,0,1,1,1,1.000005,1.000005,586,586,1,-1,869
dwt_87.mat,87,541,13,2,6.218391,541,1,18.428571,1,87,87,13,13,23.259407,13,23.259407,0,0,1,1,1,1.000261,1.000261,63,63,1,-1,87
dwt_878.mat,878,7448,10,4,8.482916,7448,1,11,1,878,878,10,10,86.301796,10,86.301796,0,0,1,1,1,1.00001,1.00001,519,519,1,-1,878
dwt_918.mat,918,7384,13,4,8.043573,7384,1,422,1,918,918,13,13,85.930204,13,85.930204,0,0,1,1,1,1.000005,1.000005,839,839,1,-1,918
dwt_992.mat,992,16744,18,8,16.879032,16744,1,256.5,1,992,992,18,18,129.398609,18,129.398609,0,0,1,1,1,1.000008,1.000008,513,513,1,-1,992
epb0.mat,1794,7764,11,2,4.327759,568.544995,0,1015.8,0,313.753992,313.753992,0.738902,0.653142,10.455087,0.328568,9.65718,0.10218,4.00596,0.174891,0,0,1,1,1793,1793,0.174891,-1,1794
epb1.mat,14734,95053,7,3,6.451269,3220.163381,0,35.5,0,1611.243015,1611.243015,0.290061,0.275538,15.668125,0.052166,15.290424,0.052166,3.419513,0.109355,0,0,1,1,140,140,0.109355,-1,14734
eris1176.mat,1176,18552,99,2,15.77551,18552,1,172.35,1,1176,1176,99,99,136.205727,99,136.205727,0,0,1,1,1,1.000004,1.000004,742,742,1,-1,1176
ex1.mat,216,4317,48,8,19.986111,13.447697,0,17,1,6.955644,6.955644,0.161905,0.161905,0.682658,0.079821,0.682658,0,0,0.032202,0,0,1,1,64,64,0.032202,-1,181
ex10.mat,2410,54840,50,6,22.755187,15409410118,1,36.5,1,3375094567,3375094567,113545862,113545862,215727284.4,6498421.062,215727284.4,0,0,1400454.177,1,1,1,1,113,113,1400454.177,-1,2410
ex10hs.mat,2548,57308,50,4,22.491366,14705096291,1,28,1,3201965903,3201965903,83631827.92,83631827.92,194154763.6,7706770.03,194154763.6,0,0,1256658.518,1,1,1,1,117,117,1256658.518,-1,2548
ex12.mat,3973,79077,37,7,19.903599,182459.3096,1,32.153846,1,76903.3689,76903.3689,162.066745,162.066745,1830.34783,41.500479,1830.34783,0,0,19.356499,1,1,1,1,109,109,19.356499,-1,2839
ex13.mat,2568,75628,50,10,29.450156,4.28515E+12,1,26.833333,1,7.18587E+11,7.18587E+11,19976276595,19976276595,51263546038,4034177973,51263546038,0,0,279823769.6,1,1,513405628.5,513405628.5,165,165,279823769.6,-1,2568
ex14.mat,3251,65875,37,7,20.262996,5443859708,1,40.222222,1,2829674605,2829674605,15868803,15868803,106854977.7,15868803,106854977.7,0,0,870401.2935,1,1,1795.686996,1795.686996,318,318,870401.2935,-1,2351
ex15.mat,6867,98671,18,4,14.368866,6.17623E+12,1,43.833333,1,1.5726E+12,1.5726E+12,12187368736,12187368736,68876488222,4697896726,68876488222,0,0,229008345.7,1,1,1,1,67,67,229008345.7,-1,6867
ex18.mat,5773,71701,18,1,12.420059,58312076203,0,44.75,0,14411799362,14411799362,167073129.8,167073129.8,690876791.3,42117931.83,690876791.3,1.05078,14.754256,2496414.232,0,0,1,1,150,150,2496414.232,-1,5773
ex2.mat,441,26839,125,28,60.85941,20611698572,1,31.178571,1,-2595121608,2660090627,1521094647,1521094647,976080159.7,203748971,976080159.7,0,0,6031951.534,1,1,204399774.1,204399774.1,129,129,-5884629.497,-1,441
ex20.mat,2203,67830,67,6,30.789832,70.899473,0,77.315789,0,10.948777,20.548777,1.920653,1.847031,3.658158,0.266667,2.683142,0.000107,2.486538,0.009328,0,0,1,1,117,133,0.00497,-1,1603
ex21.mat,656,18964,62,6,28.908537,45.520277,0,28.461538,1,25.275169,25.537232,0.6447,0.6447,2.211013,0.643088,2.209854,0.010162,0.071607,0.038929,0,0,1,1,167,167,0.038529,-1,476
ex22.mat,839,22460,62,7,26.769964,2812.866008,0,11.545455,0,827.583653,827.583653,19.992576,19.992576,57.041666,5.263548,57.037905,0.190567,0.655041,0.986393,0,0,1.000001,1.000001,124,124,0.986393,-1,593
ex23.mat,1409,42760,67,5,30.347764,79817741.76,0,28.461538,0,27791784.27,27791784.29,298647.59,298647.5866,1353110.825,75606.34746,1351526.119,31423.91872,65467.96421,19724.4743,0,0,1,1,197,202,19724.47429,-1,1008
ex24.mat,2283,47901,46,8,20.981603,53807.75241,0,21.4,0,18094.87638,18094.87638,107.061181,107.054435,719.43944,46.709039,719.43396,0.545493,2.808126,7.92592,0,0,1.000009,1.000009,167,167,7.92592,-1,1635
ex25.mat,848,24369,62,6,28.737028,51.418462,0,36.272727,0,19.110496,19.113438,0.781306,0.781306,1.661081,0.183491,1.641269,0.049974,0.255786,0.022539,0,0,1,1,95,95,0.022536,-1,608
ex26.mat,2163,74464,80,4,34.42626,27066.3861,0,329.782609,0,9784.741057,9784.741057,93.697265,100.156172,375.946153,16.660713,356.614798,0.023583,119.001663,4.52369,0,0,1,1,208,2141,4.52369,-1,1706
ex27.mat,974,37652,92,2,38.657084,35.565159,0,49.414634,0,13.997622,14.297622,0.336864,0.336943,0.950936,0.064047,0.950921,0.001331,0.005408,0.014679,0,0,1,1,115,136,0.014371,-1,782
ex28.mat,2603,77031,62,8,29.593162,49508.68516,0,31.909091,1,16021.77567,16021.77567,122.56647,122.56647,584.20505,99.907562,584.205048,0.016475,0.050185,6.155119,0,0,1.000002,1.000002,111,111,6.155119,-1,1853
ex29.mat,2870,23754,9,1,8.276655,296.636245,0,0,1,235.770241,235.770241,1,1,13.482673,1,13.482669,0.000456,0.010415,0.08215,0,0,1,1,42,42,0.08215,-1,2870
ex3.mat,1821,52685,62,8,28.931906,15255187992,1,23.9,1,2968836875,2968836875,34430816.12,34430816.12,140408173.1,8730842.82,140408173.1,0,0,1630333.265,1,1,14864.51971,14864.51971,131,131,1630333.265,-1,1821
ex31.mat,3909,91223,75,7,23.336659,6188.688403,0,44.217391,0,1677.458359,1677.458359,29.607695,36.689986,88.474299,10.219873,69.310533,10.77454,54.988649,0.429127,0,0,1,1,141,139,0.429127,-1,3279
ex32.mat,1159,11047,13,2,9.531493,10710.27873,1,30.25,1,4151.906715,4151.906715,133.333333,133.333333,298.42332,3.333333,298.42332,0,0,3.582318,1,1,1.000001,1.000001,69,69,3.582318,-1,863
ex33.mat,1733,22189,18,4,12.803808,8.2406E+12,1,22.5,1,1.92223E+12,1.92223E+12,1.61E+11,1.61E+11,2.42972E+11,20000000027,2.42972E+11,0,0,1109190269,1,1,1.000001,1.000001,157,157,1109190269,-1,1733
ex35.mat,19716,227872,18,1,11.55772,54952952868,0,2.5,0,12278414170,12278414170,42935580.82,42935580.82,323516204.7,10483895.19,323516204.7,1.002083,25.848323,622763.9567,0,0,1,1,164,164,622763.9567,-1,19716
ex36.mat,3079,53099,37,4,17.245534,178165.7864,0,45.866667,0,79071.38127,79071.38127,323.114334,323.114334,3211.667033,102.250301,3211.667003,0.074259,0.442062,25.680864,0,0,1.000062,1.000062,164,164,25.680864,-1,2575
ex37.mat,3565,67591,85,1,18.959607,112385.9607,0,0,1,52268.31337,52268.31337,226.374483,226.374477,1472.080011,80.720349,1472.080011,0.000035,0.000174,14.661518,0,0,1,1,501,501,14.661518,-1,3565
ex4.mat,1601,31849,37,7,19.893192,1508.73257,1,40.375,1,351.749547,351.749547,1.96985,1.96985,16.118312,0.530648,16.118312,0,0,0.219706,1,1,1,1,112,112,0.219706,-1,1151
ex5.mat,27,279,15,6,10.333333,96444546.62,1,9.5,1,25777851.38,25777851.38,7111118.222,7111118.222,9085342.198,1.777778,9085342.198,0,0,954735.2362,1,1,3786955718,3786955718,20,20,954735.2362,-1,27
ex6.mat,1651,49062,62,2,29.716535,85068.40105,0,25.769231,1,28294.84574,28294.84574,513.489886,513.489886,1796.434227,129.712816,1793.414687,13.398381,104.113848,17.138005,0,0,1,1,86,86,17.138005,-1,1180
ex7.mat,1633,46626,75,6,28.552358,8.68655E+11,0,44.5625,0,1.79877E+11,1.79877E+11,2785983467,2785983467,11317461868,767900153.7,11317461868,0.196108,1.020372,110151513.1,0,0,1.000078,1.000078,276,276,110151513.1,-1,1633
ex8.mat,3096,90841,75,4,29.341408,33638115847,0,44.3125,0,7658415007,7658415007,59612707.24,59612707.24,424288766,15597697.17,424288766,0.605482,9.754966,2473648.258,0,0,1.000001,1.000001,127,127,2473648.258,-1,3096
ex9.mat,3363,99471,50,10,29.578055,3.3169E+12,1,25.5,1,6.72209E+11,6.72209E+11,5815743840,5815743840,29555848540,1495018738,29555848540,0,0,199883602,1,1,3031108992,3031108992,85,85,199883602,-1,3363
extr1.mat,2837,10967,9,1,3.865703,56530936,0,817.142857,0,6.279591,8.279591,741299.5685,742044.3213,5390576.904,597362.0498,3811713.484,370649.7843,3811713.483,0.002918,0,0,1,1,2481,2836,0.002213,-1,2
fd12.mat,7500,28462,6,1,3.794933,1053580564,0,2535.3,0,0,0,128724006.1,108350416.7,158801570.2,49903595.38,112289667.2,49903595.38,112289667.2,0,0,0,1.000216,1.000216,7025,2666,0,0,0
fd15.mat,11532,44206,6,1,3.833333,3273913409,0,3923.7,0,0,0,366869709.3,304505223.5,457184863.7,140247780.6,323278517.4,140247780.6,323278517.4,0,0,0,1.00072,1.00072,10937,4052,0,0,0
fd18.mat,16428,63406,6,1,3.85963,8962161937,0,5614.5,0,0,0,929504386.5,763132121.6,1170888049,351480296.8,827942879.2,351480296.8,827942879.2,0,0,0,1.00223,1.00223,15713,5726,0,0,0
fpga_dcop_01.mat,1220,5892,36,1,4.829508,760.371087,0,149.666667,0,314.183874,314.183874,5.72732,5.727273,18.804809,1,18.804809,0,0.000124,0.257528,0,0,1.000001,1.000001,864,864,0.257528,-1,1136
fpga_dcop_02.mat,1220,5892,36,1,4.829508,760.80895,0,149.666667,0,314.352651,314.352651,5.749963,5.749801,18.80842,1,18.80842,0,0.004472,0.257666,0,0,1.000001,1.000001,864,864,0.257666,-1,1136
fpga_dcop_03.mat,1220,5892,36,1,4.829508,927.858326,0,149.666667,0,397.844429,397.844429,18.20666,18.206594,33.523203,1,33.52319,0,0.029831,0.326102,0,0,1.000001,1.000001,864,864,0.326102,-1,1136
fpga_dcop_04.mat,1220,5884,36,1,4.822951,904.538872,0,149.666667,0,385.548166,385.548166,13.702012,13.701472,30.014094,1,30.010381,0,0.472091,0.316023,0,0,1.000001,1.000001,864,864,0.316023,-1,1136
fpga_dcop_05.mat,1220,5852,36,1,4.796721,948.305821,0,149.666667,0,407.761714,407.761714,18.28359,18.283588,33.553522,1,33.551341,0,0.382531,0.334231,0,0,1.000001,1.000001,864,864,0.334231,-1,1136
fpga_dcop_06.mat,1220,5860,36,1,4.803279,868.088248,0,149.666667,0,360.97757,360.97757,11.989221,11.987738,24.679495,1,24.205592,0,4.813186,0.295883,0,0,1.000001,1.000001,864,864,0.295883,-1,1136
fpga_dcop_07.mat,1220,5855,36,1,4.79918,1683.042135,0,149.666667,0,566.927785,566.927785,416.669978,416.669978,370.448704,1,301.154469,0,215.727208,0.464695,0,0,1.000001,1.000001,864,864,0.464695,-1,1136
fpga_dcop_08.mat,1220,5888,36,1,4.82623,843.440622,0,149.666667,0,354.741637,354.741637,27.572893,27.572714,26.60499,1,26.589253,0,0.914947,0.290772,0,0,1.000001,1.000001,864,864,0.290772,-1,1136
fpga_dcop_09.mat,1220,5888,36,1,4.82623,851.21111,0,149.666667,0,348.296681,348.296681,22.97474,22.97474,29.949838,1,27.587275,0,11.659119,0.285489,0,0,1.000001,1.000001,864,864,0.285489,-1,1136
fpga_dcop_10.mat,1220,5884,36,1,4.822951,790.814629,0,149.666667,0,329.38445,329.38445,9.457435,9.45733,20.214822,1,20.214821,0,0.003476,0.269987,0,0,1.000001,1.000001,864,864,0.269987,-1,1136
fpga_dcop_11.mat,1220,5892,36,1,4.829508,778.370476,0,149.666667,0,323.134937,323.134937,7.641378,7.641378,19.436621,1,19.436599,0,0.029383,0.264865,0,0,1.000001,1.000001,864,864,0.264865,-1,1136
fpga_dcop_12.mat,1220,5892,36,1,4.829508,782.585012,0,149.666667,0,325.271452,325.271452,10.551429,10.550882,20.708619,1,20.708619,0,0.003264,0.266616,0,0,1.000001,1.000001,864,864,0.266616,-1,1136
fpga_dcop_13.mat,1220,5892,36,1,4.829508,772.787507,0,149.666667,0,320.37232,320.37232,5.918504,5.918462,19.257273,1,19.257272,0,0.003311,0.2626,0,0,1.000001,1.000001,864,864,0.2626,-1,1136
fpga_dcop_14.mat,1220,5892,36,1,4.829508,766.167762,0,149.666667,0,317.062991,317.062991,5.79618,5.795952,18.924646,1,18.924646,0,0.0033,0.259888,0,0,1.000001,1.000001,864,864,0.259888,-1,1136
fpga_dcop_15.mat,1220,5892,36,1,4.829508,765.866991,0,149.666667,0,316.903705,316.903705,5.899119,5.898914,18.954228,1,18.954223,0,0.013979,0.259757,0,0,1.000001,1.000001,864,864,0.259757,-1,1136
fpga_dcop_16.mat,1220,5892,36,1,4.829508,769.565098,0,149.666667,0,318.770039,318.770039,6.153592,6.153341,19.04853,1,19.048529,0,0.003609,0.261287,0,0,1.000001,1.000001,864,864,0.261287,-1,1136
fpga_dcop_17.mat,1220,5892,36,1,4.829508,771.013558,0,149.666667,0,319.500173,319.500173,7.278679,7.278607,19.195392,1,19.195392,0,0.001608,0.261885,0,0,1.000001,1.000001,864,864,0.261885,-1,1136
fpga_dcop_18.mat,1220,5892,36,1,4.829508,764.838501,0,149.666667,0,316.412533,316.412533,6.459892,6.459873,18.928562,1,18.928562,0,0.001788,0.259355,0,0,1.000001,1.000001,864,864,0.259355,-1,1136
fpga_dcop_19.mat,1220,5892,36,1,4.829508,762.196837,0,149.666667,0,315.091714,315.091714,5.93199,5.931902,18.840168,1,18.840168,0,0.001853,0.258272,0,0,1.000001,1.000001,864,864,0.258272,-1,1136
fpga_dcop_20.mat,1220,5892,36,1,4.829508,762.526269,0,149.666667,0,315.257781,315.257781,5.756763,5.756586,18.853656,1,18.853656,0,0.001489,0.258408,0,0,1.000001,1.000001,864,864,0.258408,-1,1136
fpga_dcop_21.mat,1220,5892,36,1,4.829508,761.569764,0,149.666667,0,314.779952,314.779952,5.727397,5.727387,18.821565,1,18.821564,0,0.001581,0.258016,0,0,1.000001,1.000001,864,864,0.258016,-1,1136
fpga_dcop_22.mat,1220,5892,36,1,4.829508,761.076687,0,149.666667,0,314.536578,314.536578,5.727437,5.727273,18.808507,1,18.808507,0,0.000743,0.257817,0,0,1.000001,1.000001,864,864,0.257817,-1,1136
fpga_dcop_23.mat,1220,5892,36,1,4.829508,761.061178,0,149.666667,0,314.528629,314.528629,5.727394,5.727273,18.808211,1,18.808211,0,0.000699,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_24.mat,1220,5892,36,1,4.829508,761.063557,0,149.666667,0,314.530047,314.530047,5.727393,5.727273,18.808178,1,18.808178,0,0.000847,0.257812,0,0,1.000001,1.000001,864,864,0.257812,-1,1136
fpga_dcop_25.mat,1220,5892,36,1,4.829508,761.057189,0,149.666667,0,314.52772,314.52772,5.727537,5.727282,18.808155,1,18.808155,0,0.000417,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_26.mat,1220,5892,36,1,4.829508,761.060058,0,149.666667,0,314.529172,314.529172,5.727811,5.727749,18.808195,1,18.808195,0,0.000513,0.257811,0,0,1.000001,1.000001,864,864,0.257811,-1,1136
fpga_dcop_27.mat,1220,5892,36,1,4.829508,761.074453,0,149.666667,0,314.536464,314.536464,5.735498,5.735455,18.808714,1,18.808714,0,0.000507,0.257817,0,0,1.000001,1.000001,864,864,0.257817,-1,1136
fpga_dcop_28.mat,1220,5892,36,1,4.829508,761.06225,0,149.666667,0,314.530906,314.530906,5.730141,5.730136,18.80835,1,18.80835,0,0.000126,0.257812,0,0,1.000001,1.000001,864,864,0.257812,-1,1136
fpga_dcop_29.mat,1220,5892,36,1,4.829508,761.059688,0,149.666667,0,314.529352,314.529352,5.728187,5.728185,18.808222,1,18.808222,0,0.000419,0.257811,0,0,1.000001,1.000001,864,864,0.257811,-1,1136
fpga_dcop_30.mat,1220,5892,36,1,4.829508,761.057668,0,149.666667,0,314.528501,314.528501,5.727495,5.727493,18.808174,1,18.808174,0,0.000297,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_31.mat,1220,5892,36,1,4.829508,761.058463,0,149.666667,0,314.5286,314.5286,5.727292,5.727291,18.808163,1,18.808163,0,0.000497,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_32.mat,1220,5892,36,1,4.829508,761.05937,0,149.666667,0,314.528819,314.528819,5.727274,5.727273,18.808164,1,18.808164,0,0.000581,0.257811,0,0,1.000001,1.000001,864,864,0.257811,-1,1136
fpga_dcop_33.mat,1220,5892,36,1,4.829508,761.058013,0,149.666667,0,314.528478,314.528478,5.727274,5.727273,18.808161,1,18.808161,0,0.00038,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_34.mat,1220,5892,36,1,4.829508,761.056851,0,149.666667,0,314.528186,314.528186,5.727274,5.727273,18.808158,1,18.808158,0,0.000163,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_35.mat,1220,5892,36,1,4.829508,761.056336,0,149.666667,0,314.528056,314.528056,5.727274,5.727273,18.808157,1,18.808157,0,0.000064,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_36.mat,1220,5892,36,1,4.829508,761.056131,0,149.666667,0,314.528005,314.528005,5.727274,5.727273,18.808156,1,18.808156,0,0.000025,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_37.mat,1220,5892,36,1,4.829508,761.056054,0,149.666667,0,314.527986,314.527986,5.727274,5.727273,18.808156,1,18.808156,0,0.000012,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_38.mat,1220,5892,36,1,4.829508,761.056026,0,149.666667,0,314.527979,314.527979,5.727274,5.727273,18.808156,1,18.808156,0,0.000009,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_39.mat,1220,5892,36,1,4.829508,761.056015,0,149.666667,0,314.527976,314.527976,5.727274,5.727273,18.808156,1,18.808156,0,0.000008,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_40.mat,1220,5892,36,1,4.829508,761.056011,0,149.666667,0,314.527975,314.527975,5.727274,5.727273,18.808156,1,18.808156,0,0.000008,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_41.mat,1220,5892,36,1,4.829508,761.05601,0,149.666667,0,314.527975,314.527975,5.727274,5.727273,18.808156,1,18.808156,0,0.000008,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_42.mat,1220,5892,36,1,4.829508,761.056009,0,149.666667,0,314.527974,314.527974,5.727274,5.727273,18.808156,1,18.808156,0,0.000008,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_43.mat,1220,5892,36,1,4.829508,761.056009,0,149.666667,0,314.527974,314.527974,5.727274,5.727273,18.808156,1,18.808156,0,0.000008,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_44.mat,1220,5892,36,1,4.829508,761.056009,0,149.666667,0,314.527974,314.527974,5.727274,5.727273,18.808156,1,18.808156,0,0.000008,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_45.mat,1220,5892,36,1,4.829508,761.056009,0,149.666667,0,314.527974,314.527974,5.727274,5.727273,18.808156,1,18.808156,0,0.000008,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_46.mat,1220,5892,36,1,4.829508,761.056009,0,149.666667,0,314.527974,314.527974,5.727274,5.727273,18.808156,1,18.808156,0,0.000008,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
fpga_dcop_47.mat,1220,5892,36,1,4.829508,761.056009,0,149.666667,0,314.527974,314.527974,5.727274,5.727273,18.808156,1,18.808156,0,0.000008,0.25781,0,0,1.000001,1.000001,864,864,0.25781,-1,1136
