class,solver,' MinNonzerosPerRow',' NonZeroPatternSymmetryV1',' lowerBandwidth',' InfinityNorm',' ColumnVariance',' DiagonalMean','DiagonalNonZeros ',' DiagonalAverage'
good,47942867,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,89269802,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,89269803,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,89269801,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,89269804,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,30870721,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,53302993,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,30870720,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,64278029,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,44526267,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,17734818,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,95762352,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,49834417,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,49834419,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,49834418,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,11256942,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,11256943,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,11256941,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,42851841,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,11256944,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,31459546,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,17887723,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,91845162,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,53362206,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,95762355,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,12321508,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,75830644,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,95762353,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,85483012,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,47942864,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,47942865,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,47942866,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,8520536,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,82456576,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,95762354,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,90783920,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,99720138,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,30870723,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,30870722,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,13323659,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,45869640,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,36564233,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,68908713,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,36564232,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,75830645,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,36564234,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,81986705,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,37052870,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,37052871,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,80361466,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,80361467,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,80361464,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,80361465,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,49834420,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,1216556,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,36564235,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,75830647,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,75830646,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,18524981,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,37052869,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
good,37052868,1,0,864,7.278607,1.000163,0.261885,1136,0.261885
bad,89565283,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,91036839,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,45869639,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,45869638,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,45869637,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,47942867,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,89269802,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,89269803,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,89269801,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,89269804,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,30870721,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,53302993,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,30870720,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,64278029,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,44526267,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,17734818,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,95762352,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,49834417,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,49834419,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,49834418,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,11256942,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,11256943,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,11256941,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,42851841,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,11256944,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,31459546,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,17887723,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,91845162,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,53362206,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,95762355,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,12321508,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
good,75830644,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,95762353,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,85483012,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,47942864,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,47942865,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,47942866,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,8520536,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,82456576,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,95762354,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,90783920,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,99720138,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,30870723,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,30870722,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,13323659,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,45869640,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,36564233,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,68908713,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,36564232,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,75830645,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,36564234,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,81986705,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,37052870,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,37052871,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,80361466,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,80361467,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,80361464,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,80361465,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,49834420,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,1216556,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,36564235,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
good,75830647,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
good,75830646,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
good,18524981,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,37052869,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
bad,37052868,4,1,157,1.61E+11,1.001905,1109190269,1733,1109190269
good,89565283,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,91036839,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,45869639,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,45869638,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,45869637,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,47942867,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,89269802,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,89269803,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,89269801,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,89269804,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,30870721,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,53302993,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,30870720,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,64278029,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,44526267,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,17734818,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,95762352,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,49834417,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,49834419,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,49834418,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,11256942,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,11256943,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,11256941,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,42851841,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,11256944,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,31459546,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,17887723,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,91845162,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,53362206,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,95762355,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,12321508,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,75830644,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,95762353,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,85483012,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,47942864,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,47942865,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,47942866,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,8520536,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,82456576,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,95762354,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,90783920,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,99720138,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,30870723,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,30870722,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,13323659,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,45869640,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,36564233,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,68908713,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,36564232,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,75830645,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,36564234,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,81986705,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,37052870,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,37052871,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,80361466,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,80361467,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,80361464,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,80361465,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,49834420,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,1216556,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,36564235,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,75830647,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,75830646,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,18524981,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,37052869,1,0,1763,1.672659,1,0.002563,1801,0.002563
good,37052868,1,0,1763,1.672659,1,0.002563,1801,0.002563
bad,89565283,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,91036839,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,45869639,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,45869638,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,45869637,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,47942867,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,89269802,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,89269803,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,89269801,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,89269804,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,30870721,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,53302993,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,30870720,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,64278029,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,44526267,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,17734818,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,95762352,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,49834417,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,49834419,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,49834418,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,11256942,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,11256943,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,11256941,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,42851841,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,11256944,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,31459546,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,17887723,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,91845162,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,53362206,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,95762355,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,12321508,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,75830644,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,95762353,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,85483012,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,47942864,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,47942865,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,47942866,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,8520536,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,82456576,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
good,95762354,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,90783920,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,99720138,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,30870723,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,30870722,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,13323659,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,45869640,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,36564233,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,68908713,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,36564232,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,75830645,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,36564234,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,81986705,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,37052870,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,37052871,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,80361466,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,80361467,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,80361464,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,80361465,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,49834420,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,1216556,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,36564235,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
good,75830647,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
good,75830646,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
good,18524981,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,37052869,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
bad,37052868,2,0,85,416.001999,1.287757,126.437102,7055,126.437102
good,89565283,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,91036839,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,45869639,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,45869638,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,45869637,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,47942867,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,89269802,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,89269803,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,89269801,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,89269804,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,30870721,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,53302993,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,30870720,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,64278029,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,44526267,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,17734818,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,95762352,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,49834417,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,49834419,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,49834418,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,11256942,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,11256943,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,11256941,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,42851841,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,11256944,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,31459546,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,17887723,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,91845162,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,53362206,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,95762355,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,12321508,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,75830644,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,95762353,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,85483012,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,47942864,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,47942865,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,47942866,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,8520536,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,82456576,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,95762354,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,90783920,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,99720138,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,30870723,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,30870722,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,13323659,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,45869640,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,36564233,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,68908713,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,36564232,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,75830645,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,36564234,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,81986705,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,37052870,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,37052871,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,80361466,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,80361467,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,80361464,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,80361465,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,49834420,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,1216556,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,36564235,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,75830647,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,75830646,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,18524981,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,37052869,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
good,37052868,1,0,864,416.669978,1.000163,0.464695,1136,0.464695
bad,89565283,2,0,115,0.336943,1,0.014371,782,0.014679
bad,91036839,2,0,115,0.336943,1,0.014371,782,0.014679
bad,45869639,2,0,115,0.336943,1,0.014371,782,0.014679
bad,45869638,2,0,115,0.336943,1,0.014371,782,0.014679
bad,45869637,2,0,115,0.336943,1,0.014371,782,0.014679
bad,47942867,2,0,115,0.336943,1,0.014371,782,0.014679
bad,89269802,2,0,115,0.336943,1,0.014371,782,0.014679
bad,89269803,2,0,115,0.336943,1,0.014371,782,0.014679
bad,89269801,2,0,115,0.336943,1,0.014371,782,0.014679
bad,89269804,2,0,115,0.336943,1,0.014371,782,0.014679
bad,30870721,2,0,115,0.336943,1,0.014371,782,0.014679
bad,53302993,2,0,115,0.336943,1,0.014371,782,0.014679
bad,30870720,2,0,115,0.336943,1,0.014371,782,0.014679
bad,64278029,2,0,115,0.336943,1,0.014371,782,0.014679
bad,44526267,2,0,115,0.336943,1,0.014371,782,0.014679
bad,17734818,2,0,115,0.336943,1,0.014371,782,0.014679
bad,95762352,2,0,115,0.336943,1,0.014371,782,0.014679
bad,49834417,2,0,115,0.336943,1,0.014371,782,0.014679
bad,49834419,2,0,115,0.336943,1,0.014371,782,0.014679
bad,49834418,2,0,115,0.336943,1,0.014371,782,0.014679
bad,11256942,2,0,115,0.336943,1,0.014371,782,0.014679
bad,11256943,2,0,115,0.336943,1,0.014371,782,0.014679
bad,11256941,2,0,115,0.336943,1,0.014371,782,0.014679
bad,42851841,2,0,115,0.336943,1,0.014371,782,0.014679
bad,11256944,2,0,115,0.336943,1,0.014371,782,0.014679
bad,31459546,2,0,115,0.336943,1,0.014371,782,0.014679
bad,17887723,2,0,115,0.336943,1,0.014371,782,0.014679
bad,91845162,2,0,115,0.336943,1,0.014371,782,0.014679
bad,53362206,2,0,115,0.336943,1,0.014371,782,0.014679
bad,95762355,2,0,115,0.336943,1,0.014371,782,0.014679
bad,12321508,2,0,115,0.336943,1,0.014371,782,0.014679
good,75830644,2,0,115,0.336943,1,0.014371,782,0.014679
bad,95762353,2,0,115,0.336943,1,0.014371,782,0.014679
bad,85483012,2,0,115,0.336943,1,0.014371,782,0.014679
bad,47942864,2,0,115,0.336943,1,0.014371,782,0.014679
bad,47942865,2,0,115,0.336943,1,0.014371,782,0.014679
bad,47942866,2,0,115,0.336943,1,0.014371,782,0.014679
bad,8520536,2,0,115,0.336943,1,0.014371,782,0.014679
bad,82456576,2,0,115,0.336943,1,0.014371,782,0.014679
bad,95762354,2,0,115,0.336943,1,0.014371,782,0.014679
bad,90783920,2,0,115,0.336943,1,0.014371,782,0.014679
bad,99720138,2,0,115,0.336943,1,0.014371,782,0.014679
bad,30870723,2,0,115,0.336943,1,0.014371,782,0.014679
bad,30870722,2,0,115,0.336943,1,0.014371,782,0.014679
bad,13323659,2,0,115,0.336943,1,0.014371,782,0.014679
bad,45869640,2,0,115,0.336943,1,0.014371,782,0.014679
bad,36564233,2,0,115,0.336943,1,0.014371,782,0.014679
bad,68908713,2,0,115,0.336943,1,0.014371,782,0.014679
bad,36564232,2,0,115,0.336943,1,0.014371,782,0.014679
good,75830645,2,0,115,0.336943,1,0.014371,782,0.014679
bad,36564234,2,0,115,0.336943,1,0.014371,782,0.014679
bad,81986705,2,0,115,0.336943,1,0.014371,782,0.014679
bad,37052870,2,0,115,0.336943,1,0.014371,782,0.014679
bad,37052871,2,0,115,0.336943,1,0.014371,782,0.014679
bad,80361466,2,0,115,0.336943,1,0.014371,782,0.014679
bad,80361467,2,0,115,0.336943,1,0.014371,782,0.014679
bad,80361464,2,0,115,0.336943,1,0.014371,782,0.014679
bad,80361465,2,0,115,0.336943,1,0.014371,782,0.014679
bad,49834420,2,0,115,0.336943,1,0.014371,782,0.014679
bad,1216556,2,0,115,0.336943,1,0.014371,782,0.014679
bad,36564235,2,0,115,0.336943,1,0.014371,782,0.014679
bad,75830647,2,0,115,0.336943,1,0.014371,782,0.014679
bad,75830646,2,0,115,0.336943,1,0.014371,782,0.014679
bad,18524981,2,0,115,0.336943,1,0.014371,782,0.014679
bad,37052869,2,0,115,0.336943,1,0.014371,782,0.014679
bad,37052868,2,0,115,0.336943,1,0.014371,782,0.014679
good,89565283,1,0,1763,1.663675,1,0.002549,1801,0.002549
good,91036839,1,0,1763,1.663675,1,0.002549,1801,0.002549
good,45869639,1,0,1763,1.663675,1,0.002549,1801,0.002549
good,45869638,1,0,1763,1.663675,1,0.002549,1801,0.002549
good,45869637,1,0,1763,1.663675,1,0.002549,1801,0.002549
good,47942867,1,0,1763,1.663675,1,0.002549,1801,0.002549
good,89269802,1,0,1763,1.663675,1,0.002549,1801,0.002549
good,89269803,1,0,1763,1.663675,1,0.002549,1801,0.002549
