@relation 'petsc_data-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.unsupervised.attribute.Remove-R2,4-7,9,11-15,17-20,22-28-weka.filters.unsupervised.attribute.Remove-R2,4'

@attribute ' MinNonzerosPerRow' numeric
@attribute ' lowerBandwidth' numeric
@attribute ' ColumnVariance' numeric
@attribute ' DiagonalAverage' numeric
@attribute ' DiagonalNonZeros' numeric
@attribute solver {89565283,8793455,90197667,49598909,91036839,45869639,45869638,45869637,47942867,89269802,89269803,89269801,89269804,59072883,59072882,59072881,7285381,7285384,59072884,49598911,49598910,49598912,30870721,36025723,36025722,53302993,30870720,64278029,36025724,44526267,8793454,8793456,8793453,17734818,32168839,32168838,57331597,95762352,57331599,57331598,32168837,88865078,88865079,49834417,49834419,49834418,88865076,88865077,11256942,11256943,11256941,42851841,11256944,31459546,17887723,91845162,53362206,95762355,12321508,75830644,57331600,43373444,95762353,43373441,43373442,43373443,91068411,91068410,5890861,85483012,5890863,5890862,18868444,18868441,18868443,18868442,91068408,47942864,47942865,47942866,91068409,8520536,5890860,82456576,29030069,95762354,90783920,99720138,29030071,29030070,29030072,85490469,30870723,30870722,26415435,26415434,26415433,26415432,13323659,45869640,36564233,68908713,7285382,36564232,7285383,75830645,36564234,81986705,29553941,29553943,29553942,69654761,29553944,69654763,69654762,32874609,32168840,90197664,90197665,90197666,69654760,37052870,37052871,19932321,19932323,19932322,19932324,80361466,80361467,80361464,80361465,49834420,1216556,38678404,38678401,38678402,38678403,32874611,32874610,32874612,44114477,44114476,44114479,44114478,36564235,36025721,75830647,75830646,85490471,85490470,85490472,18524981,37052869,37052868}
@attribute class {good,bad}

@data
3,1056,0.000164,0.450178,2048,47942867,bad
3,1056,0.000164,0.450178,2048,89269802,bad
3,1056,0.000164,0.450178,2048,89269803,bad
3,1056,0.000164,0.450178,2048,89269801,bad
3,1056,0.000164,0.450178,2048,89269804,bad
3,1056,0.000164,0.450178,2048,30870721,bad
3,1056,0.000164,0.450178,2048,53302993,bad
3,1056,0.000164,0.450178,2048,30870720,bad
3,1056,0.000164,0.450178,2048,64278029,bad
3,1056,0.000164,0.450178,2048,44526267,bad
3,1056,0.000164,0.450178,2048,17734818,bad
3,1056,0.000164,0.450178,2048,95762352,bad
3,1056,0.000164,0.450178,2048,49834417,bad
3,1056,0.000164,0.450178,2048,49834419,bad
3,1056,0.000164,0.450178,2048,49834418,bad
3,1056,0.000164,0.450178,2048,11256942,bad
3,1056,0.000164,0.450178,2048,11256943,bad
3,1056,0.000164,0.450178,2048,11256941,bad
3,1056,0.000164,0.450178,2048,42851841,bad
3,1056,0.000164,0.450178,2048,11256944,bad
3,1056,0.000164,0.450178,2048,31459546,bad
3,1056,0.000164,0.450178,2048,17887723,bad
3,1056,0.000164,0.450178,2048,91845162,bad
3,1056,0.000164,0.450178,2048,53362206,bad
3,1056,0.000164,0.450178,2048,95762355,good
3,1056,0.000164,0.450178,2048,12321508,bad
3,1056,0.000164,0.450178,2048,75830644,good
3,1056,0.000164,0.450178,2048,95762353,bad
3,1056,0.000164,0.450178,2048,85483012,good
3,1056,0.000164,0.450178,2048,47942864,bad
3,1056,0.000164,0.450178,2048,47942865,bad
3,1056,0.000164,0.450178,2048,47942866,bad
3,1056,0.000164,0.450178,2048,8520536,bad
3,1056,0.000164,0.450178,2048,82456576,bad
3,1056,0.000164,0.450178,2048,95762354,bad
3,1056,0.000164,0.450178,2048,90783920,bad
3,1056,0.000164,0.450178,2048,99720138,good
3,1056,0.000164,0.450178,2048,30870723,bad
3,1056,0.000164,0.450178,2048,30870722,bad
3,1056,0.000164,0.450178,2048,13323659,bad
3,1056,0.000164,0.450178,2048,45869640,bad
3,1056,0.000164,0.450178,2048,36564233,bad
3,1056,0.000164,0.450178,2048,68908713,bad
3,1056,0.000164,0.450178,2048,36564232,bad
3,1056,0.000164,0.450178,2048,75830645,bad
3,1056,0.000164,0.450178,2048,36564234,bad
3,1056,0.000164,0.450178,2048,81986705,bad
3,1056,0.000164,0.450178,2048,37052870,good
3,1056,0.000164,0.450178,2048,37052871,bad
3,1056,0.000164,0.450178,2048,80361466,bad
3,1056,0.000164,0.450178,2048,80361467,bad
3,1056,0.000164,0.450178,2048,80361464,bad
3,1056,0.000164,0.450178,2048,80361465,bad
3,1056,0.000164,0.450178,2048,49834420,bad
3,1056,0.000164,0.450178,2048,1216556,bad
3,1056,0.000164,0.450178,2048,36564235,bad
3,1056,0.000164,0.450178,2048,75830647,good
3,1056,0.000164,0.450178,2048,75830646,good
3,1056,0.000164,0.450178,2048,18524981,good
3,1056,0.000164,0.450178,2048,37052869,good
3,1056,0.000164,0.450178,2048,37052868,bad
1,1763,0.000006,0.002565,1801,89565283,good
1,1763,0.000006,0.002565,1801,91036839,good
1,1763,0.000006,0.002565,1801,45869639,good
1,1763,0.000006,0.002565,1801,45869638,good
1,1763,0.000006,0.002565,1801,45869637,good
1,1763,0.000006,0.002565,1801,47942867,good
1,1763,0.000006,0.002565,1801,89269802,good
1,1763,0.000006,0.002565,1801,89269803,good
1,1763,0.000006,0.002565,1801,89269801,good
1,1763,0.000006,0.002565,1801,89269804,good
1,1763,0.000006,0.002565,1801,30870721,good
1,1763,0.000006,0.002565,1801,53302993,good
1,1763,0.000006,0.002565,1801,30870720,good
1,1763,0.000006,0.002565,1801,64278029,good
1,1763,0.000006,0.002565,1801,44526267,good
1,1763,0.000006,0.002565,1801,17734818,good
1,1763,0.000006,0.002565,1801,95762352,good
1,1763,0.000006,0.002565,1801,49834417,good
1,1763,0.000006,0.002565,1801,49834419,good
1,1763,0.000006,0.002565,1801,49834418,good
1,1763,0.000006,0.002565,1801,11256942,good
1,1763,0.000006,0.002565,1801,11256943,good
1,1763,0.000006,0.002565,1801,11256941,good
1,1763,0.000006,0.002565,1801,42851841,good
1,1763,0.000006,0.002565,1801,11256944,good
1,1763,0.000006,0.002565,1801,31459546,good
1,1763,0.000006,0.002565,1801,17887723,good
1,1763,0.000006,0.002565,1801,91845162,good
1,1763,0.000006,0.002565,1801,53362206,good
1,1763,0.000006,0.002565,1801,95762355,good
1,1763,0.000006,0.002565,1801,12321508,good
1,1763,0.000006,0.002565,1801,75830644,good
1,1763,0.000006,0.002565,1801,95762353,good
1,1763,0.000006,0.002565,1801,85483012,good
1,1763,0.000006,0.002565,1801,47942864,good
1,1763,0.000006,0.002565,1801,47942865,good
1,1763,0.000006,0.002565,1801,47942866,good
1,1763,0.000006,0.002565,1801,8520536,good
1,1763,0.000006,0.002565,1801,82456576,good
1,1763,0.000006,0.002565,1801,95762354,good
1,1763,0.000006,0.002565,1801,90783920,good
1,1763,0.000006,0.002565,1801,99720138,good
1,1763,0.000006,0.002565,1801,30870723,good
1,1763,0.000006,0.002565,1801,30870722,good
1,1763,0.000006,0.002565,1801,13323659,good
1,1763,0.000006,0.002565,1801,45869640,good
1,1763,0.000006,0.002565,1801,36564233,good
1,1763,0.000006,0.002565,1801,68908713,good
1,1763,0.000006,0.002565,1801,36564232,good
1,1763,0.000006,0.002565,1801,75830645,good
1,1763,0.000006,0.002565,1801,36564234,good
1,1763,0.000006,0.002565,1801,81986705,good
1,1763,0.000006,0.002565,1801,37052870,good
1,1763,0.000006,0.002565,1801,37052871,good
1,1763,0.000006,0.002565,1801,80361466,good
1,1763,0.000006,0.002565,1801,80361467,good
1,1763,0.000006,0.002565,1801,80361464,good
1,1763,0.000006,0.002565,1801,80361465,good
1,1763,0.000006,0.002565,1801,49834420,good
1,1763,0.000006,0.002565,1801,1216556,good
1,1763,0.000006,0.002565,1801,36564235,good
1,1763,0.000006,0.002565,1801,75830647,good
1,1763,0.000006,0.002565,1801,75830646,good
1,1763,0.000006,0.002565,1801,18524981,good
1,1763,0.000006,0.002565,1801,37052869,good
1,1763,0.000006,0.002565,1801,37052868,good
2,650,1.00295E13,41913719.21,1473,89565283,bad
2,650,1.00295E13,41913719.21,1473,91036839,bad
2,650,1.00295E13,41913719.21,1473,45869639,bad
2,650,1.00295E13,41913719.21,1473,45869638,bad
2,650,1.00295E13,41913719.21,1473,45869637,bad
2,650,1.00295E13,41913719.21,1473,47942867,bad
2,650,1.00295E13,41913719.21,1473,89269802,bad
2,650,1.00295E13,41913719.21,1473,89269803,bad
2,650,1.00295E13,41913719.21,1473,89269801,bad
2,650,1.00295E13,41913719.21,1473,89269804,bad
2,650,1.00295E13,41913719.21,1473,30870721,bad
2,650,1.00295E13,41913719.21,1473,53302993,bad
2,650,1.00295E13,41913719.21,1473,30870720,bad
2,650,1.00295E13,41913719.21,1473,64278029,bad
2,650,1.00295E13,41913719.21,1473,44526267,bad
2,650,1.00295E13,41913719.21,1473,17734818,bad
2,650,1.00295E13,41913719.21,1473,95762352,bad
2,650,1.00295E13,41913719.21,1473,49834417,bad
2,650,1.00295E13,41913719.21,1473,49834419,bad
2,650,1.00295E13,41913719.21,1473,49834418,bad
2,650,1.00295E13,41913719.21,1473,11256942,bad
2,650,1.00295E13,41913719.21,1473,11256943,bad
2,650,1.00295E13,41913719.21,1473,11256941,bad
2,650,1.00295E13,41913719.21,1473,42851841,bad
2,650,1.00295E13,41913719.21,1473,11256944,bad
2,650,1.00295E13,41913719.21,1473,31459546,bad
2,650,1.00295E13,41913719.21,1473,17887723,bad
2,650,1.00295E13,41913719.21,1473,91845162,bad
2,650,1.00295E13,41913719.21,1473,53362206,bad
2,650,1.00295E13,41913719.21,1473,95762355,bad
2,650,1.00295E13,41913719.21,1473,12321508,bad
2,650,1.00295E13,41913719.21,1473,75830644,bad
2,650,1.00295E13,41913719.21,1473,95762353,bad
2,650,1.00295E13,41913719.21,1473,85483012,bad
2,650,1.00295E13,41913719.21,1473,47942864,bad
2,650,1.00295E13,41913719.21,1473,47942865,bad
2,650,1.00295E13,41913719.21,1473,47942866,bad
2,650,1.00295E13,41913719.21,1473,8520536,bad
2,650,1.00295E13,41913719.21,1473,82456576,bad
2,650,1.00295E13,41913719.21,1473,95762354,bad
2,650,1.00295E13,41913719.21,1473,90783920,bad
2,650,1.00295E13,41913719.21,1473,99720138,bad
2,650,1.00295E13,41913719.21,1473,30870723,bad
2,650,1.00295E13,41913719.21,1473,30870722,bad
2,650,1.00295E13,41913719.21,1473,13323659,bad
2,650,1.00295E13,41913719.21,1473,45869640,bad
2,650,1.00295E13,41913719.21,1473,36564233,bad
2,650,1.00295E13,41913719.21,1473,68908713,bad
2,650,1.00295E13,41913719.21,1473,36564232,bad
2,650,1.00295E13,41913719.21,1473,75830645,bad
2,650,1.00295E13,41913719.21,1473,36564234,bad
2,650,1.00295E13,41913719.21,1473,81986705,bad
2,650,1.00295E13,41913719.21,1473,37052870,bad
2,650,1.00295E13,41913719.21,1473,37052871,bad
2,650,1.00295E13,41913719.21,1473,80361466,bad
2,650,1.00295E13,41913719.21,1473,80361467,bad
2,650,1.00295E13,41913719.21,1473,80361464,bad
2,650,1.00295E13,41913719.21,1473,80361465,bad
2,650,1.00295E13,41913719.21,1473,49834420,bad
2,650,1.00295E13,41913719.21,1473,1216556,bad
2,650,1.00295E13,41913719.21,1473,36564235,bad
2,650,1.00295E13,41913719.21,1473,75830647,bad
2,650,1.00295E13,41913719.21,1473,75830646,good
2,650,1.00295E13,41913719.21,1473,18524981,good
2,650,1.00295E13,41913719.21,1473,37052869,bad
2,650,1.00295E13,41913719.21,1473,37052868,bad
1,11751,148323711.7,52154.68872,11510,89565283,good
1,11751,148323711.7,52154.68872,11510,91036839,good
1,11751,148323711.7,52154.68872,11510,45869639,good
1,11751,148323711.7,52154.68872,11510,45869638,good
1,11751,148323711.7,52154.68872,11510,45869637,good
1,11751,148323711.7,52154.68872,11510,47942867,good
1,11751,148323711.7,52154.68872,11510,89269802,good
1,11751,148323711.7,52154.68872,11510,89269803,good
1,11751,148323711.7,52154.68872,11510,89269801,good
1,11751,148323711.7,52154.68872,11510,89269804,good
1,11751,148323711.7,52154.68872,11510,30870721,good
1,11751,148323711.7,52154.68872,11510,53302993,good
1,11751,148323711.7,52154.68872,11510,30870720,good
1,11751,148323711.7,52154.68872,11510,64278029,good
1,11751,148323711.7,52154.68872,11510,44526267,good
1,11751,148323711.7,52154.68872,11510,17734818,good
1,11751,148323711.7,52154.68872,11510,95762352,good
1,11751,148323711.7,52154.68872,11510,49834417,good
1,11751,148323711.7,52154.68872,11510,49834419,good
1,11751,148323711.7,52154.68872,11510,49834418,good
1,11751,148323711.7,52154.68872,11510,11256942,good
1,11751,148323711.7,52154.68872,11510,11256943,good
1,11751,148323711.7,52154.68872,11510,11256941,good
1,11751,148323711.7,52154.68872,11510,42851841,good
1,11751,148323711.7,52154.68872,11510,11256944,good
1,11751,148323711.7,52154.68872,11510,31459546,good
1,11751,148323711.7,52154.68872,11510,17887723,good
1,11751,148323711.7,52154.68872,11510,91845162,good
1,11751,148323711.7,52154.68872,11510,53362206,good
1,11751,148323711.7,52154.68872,11510,95762355,good
1,11751,148323711.7,52154.68872,11510,12321508,good
1,11751,148323711.7,52154.68872,11510,75830644,good
1,11751,148323711.7,52154.68872,11510,95762353,good
1,11751,148323711.7,52154.68872,11510,85483012,good
1,11751,148323711.7,52154.68872,11510,47942864,good
1,11751,148323711.7,52154.68872,11510,47942865,good
1,11751,148323711.7,52154.68872,11510,47942866,good
1,11751,148323711.7,52154.68872,11510,8520536,good
1,11751,148323711.7,52154.68872,11510,82456576,good
1,11751,148323711.7,52154.68872,11510,95762354,good
1,11751,148323711.7,52154.68872,11510,90783920,good
1,11751,148323711.7,52154.68872,11510,99720138,good
1,11751,148323711.7,52154.68872,11510,30870723,good
1,11751,148323711.7,52154.68872,11510,30870722,good
1,11751,148323711.7,52154.68872,11510,13323659,good
1,11751,148323711.7,52154.68872,11510,45869640,good
1,11751,148323711.7,52154.68872,11510,36564233,good
1,11751,148323711.7,52154.68872,11510,68908713,good
1,11751,148323711.7,52154.68872,11510,36564232,good
1,11751,148323711.7,52154.68872,11510,75830645,good
1,11751,148323711.7,52154.68872,11510,36564234,good
1,11751,148323711.7,52154.68872,11510,81986705,good
1,11751,148323711.7,52154.68872,11510,37052870,good
1,11751,148323711.7,52154.68872,11510,37052871,good
1,11751,148323711.7,52154.68872,11510,80361466,good
1,11751,148323711.7,52154.68872,11510,80361467,good
1,11751,148323711.7,52154.68872,11510,80361464,good
1,11751,148323711.7,52154.68872,11510,80361465,good
1,11751,148323711.7,52154.68872,11510,49834420,good
1,11751,148323711.7,52154.68872,11510,1216556,good
1,11751,148323711.7,52154.68872,11510,36564235,good
1,11751,148323711.7,52154.68872,11510,75830647,good
1,11751,148323711.7,52154.68872,11510,75830646,good
1,11751,148323711.7,52154.68872,11510,18524981,good
1,11751,148323711.7,52154.68872,11510,37052869,good
1,11751,148323711.7,52154.68872,11510,37052868,good
1,11311,0.000929,1.13571,11317,89565283,good
1,11311,0.000929,1.13571,11317,91036839,good
1,11311,0.000929,1.13571,11317,45869639,good
1,11311,0.000929,1.13571,11317,45869638,good
1,11311,0.000929,1.13571,11317,45869637,good
1,11311,0.000929,1.13571,11317,47942867,good
1,11311,0.000929,1.13571,11317,89269802,good
1,11311,0.000929,1.13571,11317,89269803,good
1,11311,0.000929,1.13571,11317,89269801,good
1,11311,0.000929,1.13571,11317,89269804,good
1,11311,0.000929,1.13571,11317,30870721,good
1,11311,0.000929,1.13571,11317,53302993,good
1,11311,0.000929,1.13571,11317,30870720,good
1,11311,0.000929,1.13571,11317,64278029,good
1,11311,0.000929,1.13571,11317,44526267,good
1,11311,0.000929,1.13571,11317,17734818,good
1,11311,0.000929,1.13571,11317,95762352,good
1,11311,0.000929,1.13571,11317,49834417,good
1,11311,0.000929,1.13571,11317,49834419,good
1,11311,0.000929,1.13571,11317,49834418,good
1,11311,0.000929,1.13571,11317,11256942,good
1,11311,0.000929,1.13571,11317,11256943,good
1,11311,0.000929,1.13571,11317,11256941,good
1,11311,0.000929,1.13571,11317,42851841,good
1,11311,0.000929,1.13571,11317,11256944,good
1,11311,0.000929,1.13571,11317,31459546,good
1,11311,0.000929,1.13571,11317,17887723,good
1,11311,0.000929,1.13571,11317,91845162,good
1,11311,0.000929,1.13571,11317,53362206,good
1,11311,0.000929,1.13571,11317,95762355,good
1,11311,0.000929,1.13571,11317,12321508,good
1,11311,0.000929,1.13571,11317,75830644,good
1,11311,0.000929,1.13571,11317,95762353,good
1,11311,0.000929,1.13571,11317,85483012,good
1,11311,0.000929,1.13571,11317,47942864,good
1,11311,0.000929,1.13571,11317,47942865,good
1,11311,0.000929,1.13571,11317,47942866,good
1,11311,0.000929,1.13571,11317,8520536,good
1,11311,0.000929,1.13571,11317,82456576,good
1,11311,0.000929,1.13571,11317,95762354,good
1,11311,0.000929,1.13571,11317,90783920,good
1,11311,0.000929,1.13571,11317,99720138,good
1,11311,0.000929,1.13571,11317,30870723,good
1,11311,0.000929,1.13571,11317,30870722,good
1,11311,0.000929,1.13571,11317,13323659,good
1,11311,0.000929,1.13571,11317,45869640,good
1,11311,0.000929,1.13571,11317,36564233,good
1,11311,0.000929,1.13571,11317,68908713,good
1,11311,0.000929,1.13571,11317,36564232,good
1,11311,0.000929,1.13571,11317,75830645,good
1,11311,0.000929,1.13571,11317,36564234,good
1,11311,0.000929,1.13571,11317,81986705,good
1,11311,0.000929,1.13571,11317,37052870,good
1,11311,0.000929,1.13571,11317,37052871,good
1,11311,0.000929,1.13571,11317,80361466,good
1,11311,0.000929,1.13571,11317,80361467,good
1,11311,0.000929,1.13571,11317,80361464,good
1,11311,0.000929,1.13571,11317,80361465,good
1,11311,0.000929,1.13571,11317,49834420,good
1,11311,0.000929,1.13571,11317,1216556,good
1,11311,0.000929,1.13571,11317,36564235,good
1,11311,0.000929,1.13571,11317,75830647,good
1,11311,0.000929,1.13571,11317,75830646,good
1,11311,0.000929,1.13571,11317,18524981,good
1,11311,0.000929,1.13571,11317,37052869,good
1,11311,0.000929,1.13571,11317,37052868,good
3,30,0.026295,4.221978,900,89565283,bad
3,30,0.026295,4.221978,900,91036839,bad
3,30,0.026295,4.221978,900,45869639,bad
3,30,0.026295,4.221978,900,45869638,bad
3,30,0.026295,4.221978,900,45869637,bad
3,30,0.026295,4.221978,900,47942867,bad
3,30,0.026295,4.221978,900,89269802,bad
3,30,0.026295,4.221978,900,89269803,bad
3,30,0.026295,4.221978,900,89269801,bad
3,30,0.026295,4.221978,900,89269804,bad
3,30,0.026295,4.221978,900,30870721,bad
3,30,0.026295,4.221978,900,53302993,bad
3,30,0.026295,4.221978,900,30870720,bad
3,30,0.026295,4.221978,900,64278029,bad
3,30,0.026295,4.221978,900,44526267,bad
3,30,0.026295,4.221978,900,17734818,bad
3,30,0.026295,4.221978,900,95762352,bad
3,30,0.026295,4.221978,900,49834417,bad
3,30,0.026295,4.221978,900,49834419,bad
3,30,0.026295,4.221978,900,49834418,bad
3,30,0.026295,4.221978,900,11256942,bad
3,30,0.026295,4.221978,900,11256943,bad
3,30,0.026295,4.221978,900,11256941,bad
3,30,0.026295,4.221978,900,42851841,bad
3,30,0.026295,4.221978,900,11256944,bad
3,30,0.026295,4.221978,900,31459546,bad
3,30,0.026295,4.221978,900,17887723,bad
3,30,0.026295,4.221978,900,91845162,bad
3,30,0.026295,4.221978,900,53362206,bad
3,30,0.026295,4.221978,900,95762355,bad
3,30,0.026295,4.221978,900,12321508,bad
3,30,0.026295,4.221978,900,75830644,bad
3,30,0.026295,4.221978,900,95762353,bad
3,30,0.026295,4.221978,900,85483012,bad
3,30,0.026295,4.221978,900,47942864,bad
3,30,0.026295,4.221978,900,47942865,bad
3,30,0.026295,4.221978,900,47942866,bad
3,30,0.026295,4.221978,900,8520536,bad
3,30,0.026295,4.221978,900,82456576,bad
3,30,0.026295,4.221978,900,95762354,bad
3,30,0.026295,4.221978,900,90783920,bad
3,30,0.026295,4.221978,900,99720138,bad
3,30,0.026295,4.221978,900,30870723,bad
3,30,0.026295,4.221978,900,30870722,bad
3,30,0.026295,4.221978,900,13323659,bad
3,30,0.026295,4.221978,900,45869640,bad
3,30,0.026295,4.221978,900,36564233,bad
3,30,0.026295,4.221978,900,68908713,bad
3,30,0.026295,4.221978,900,36564232,bad
3,30,0.026295,4.221978,900,75830645,bad
3,30,0.026295,4.221978,900,36564234,bad
3,30,0.026295,4.221978,900,81986705,bad
3,30,0.026295,4.221978,900,37052870,bad
3,30,0.026295,4.221978,900,37052871,bad
3,30,0.026295,4.221978,900,80361466,bad
3,30,0.026295,4.221978,900,80361467,bad
3,30,0.026295,4.221978,900,80361464,bad
3,30,0.026295,4.221978,900,80361465,bad
3,30,0.026295,4.221978,900,49834420,bad
3,30,0.026295,4.221978,900,1216556,bad
3,30,0.026295,4.221978,900,36564235,bad
3,30,0.026295,4.221978,900,75830647,bad
3,30,0.026295,4.221978,900,75830646,good
3,30,0.026295,4.221978,900,18524981,good
3,30,0.026295,4.221978,900,37052869,bad
3,30,0.026295,4.221978,900,37052868,bad
1,538,194.706407,0.004525,3,89565283,good
1,538,194.706407,0.004525,3,91036839,good
1,538,194.706407,0.004525,3,45869639,good
1,538,194.706407,0.004525,3,45869638,good
1,538,194.706407,0.004525,3,45869637,good
1,538,194.706407,0.004525,3,47942867,good
1,538,194.706407,0.004525,3,89269802,good
1,538,194.706407,0.004525,3,89269803,good
1,538,194.706407,0.004525,3,89269801,good
1,538,194.706407,0.004525,3,89269804,good
1,538,194.706407,0.004525,3,30870721,good
1,538,194.706407,0.004525,3,53302993,good
1,538,194.706407,0.004525,3,30870720,good
1,538,194.706407,0.004525,3,64278029,good
1,538,194.706407,0.004525,3,44526267,good
1,538,194.706407,0.004525,3,17734818,good
1,538,194.706407,0.004525,3,95762352,good
1,538,194.706407,0.004525,3,49834417,good
1,538,194.706407,0.004525,3,49834419,good
1,538,194.706407,0.004525,3,49834418,good
1,538,194.706407,0.004525,3,11256942,good
1,538,194.706407,0.004525,3,11256943,good
1,538,194.706407,0.004525,3,11256941,good
1,538,194.706407,0.004525,3,42851841,good
1,538,194.706407,0.004525,3,11256944,good
1,538,194.706407,0.004525,3,31459546,good
1,538,194.706407,0.004525,3,17887723,good
1,538,194.706407,0.004525,3,91845162,good
1,538,194.706407,0.004525,3,53362206,good
1,538,194.706407,0.004525,3,95762355,good
1,538,194.706407,0.004525,3,12321508,good
1,538,194.706407,0.004525,3,75830644,good
1,538,194.706407,0.004525,3,95762353,good
1,538,194.706407,0.004525,3,85483012,good
1,538,194.706407,0.004525,3,47942864,good
1,538,194.706407,0.004525,3,47942865,good
1,538,194.706407,0.004525,3,47942866,good
1,538,194.706407,0.004525,3,8520536,good
1,538,194.706407,0.004525,3,82456576,good
1,538,194.706407,0.004525,3,95762354,good
1,538,194.706407,0.004525,3,90783920,good
1,538,194.706407,0.004525,3,99720138,good
1,538,194.706407,0.004525,3,30870723,good
1,538,194.706407,0.004525,3,30870722,good
1,538,194.706407,0.004525,3,13323659,good
1,538,194.706407,0.004525,3,45869640,good
1,538,194.706407,0.004525,3,36564233,good
1,538,194.706407,0.004525,3,68908713,good
1,538,194.706407,0.004525,3,36564232,good
1,538,194.706407,0.004525,3,75830645,good
1,538,194.706407,0.004525,3,36564234,good
1,538,194.706407,0.004525,3,81986705,good
1,538,194.706407,0.004525,3,37052870,good
1,538,194.706407,0.004525,3,37052871,good
1,538,194.706407,0.004525,3,80361466,good
1,538,194.706407,0.004525,3,80361467,good
1,538,194.706407,0.004525,3,80361464,good
1,538,194.706407,0.004525,3,80361465,good
1,538,194.706407,0.004525,3,49834420,good
1,538,194.706407,0.004525,3,1216556,good
1,538,194.706407,0.004525,3,36564235,good
1,538,194.706407,0.004525,3,75830647,good
1,538,194.706407,0.004525,3,75830646,good
1,538,194.706407,0.004525,3,18524981,good
1,538,194.706407,0.004525,3,37052869,good
1,538,194.706407,0.004525,3,37052868,good
1,1763,0.000006,0.002551,1801,89565283,good
1,1763,0.000006,0.002551,1801,91036839,good
1,1763,0.000006,0.002551,1801,45869639,good
1,1763,0.000006,0.002551,1801,45869638,good
1,1763,0.000006,0.002551,1801,45869637,good
1,1763,0.000006,0.002551,1801,47942867,good
1,1763,0.000006,0.002551,1801,89269802,good
1,1763,0.000006,0.002551,1801,89269803,good
1,1763,0.000006,0.002551,1801,89269801,good
1,1763,0.000006,0.002551,1801,89269804,good
1,1763,0.000006,0.002551,1801,30870721,good
1,1763,0.000006,0.002551,1801,53302993,good
1,1763,0.000006,0.002551,1801,30870720,good
1,1763,0.000006,0.002551,1801,64278029,good
1,1763,0.000006,0.002551,1801,44526267,good
1,1763,0.000006,0.002551,1801,17734818,good
1,1763,0.000006,0.002551,1801,95762352,good
1,1763,0.000006,0.002551,1801,49834417,good
1,1763,0.000006,0.002551,1801,49834419,good
1,1763,0.000006,0.002551,1801,49834418,good
1,1763,0.000006,0.002551,1801,11256942,good
1,1763,0.000006,0.002551,1801,11256943,good
1,1763,0.000006,0.002551,1801,11256941,good
1,1763,0.000006,0.002551,1801,42851841,good
1,1763,0.000006,0.002551,1801,11256944,good
1,1763,0.000006,0.002551,1801,31459546,good
1,1763,0.000006,0.002551,1801,17887723,good
1,1763,0.000006,0.002551,1801,91845162,good
1,1763,0.000006,0.002551,1801,53362206,good
1,1763,0.000006,0.002551,1801,95762355,good
1,1763,0.000006,0.002551,1801,12321508,good
1,1763,0.000006,0.002551,1801,75830644,good
1,1763,0.000006,0.002551,1801,95762353,good
1,1763,0.000006,0.002551,1801,85483012,good
1,1763,0.000006,0.002551,1801,47942864,good
1,1763,0.000006,0.002551,1801,47942865,good
1,1763,0.000006,0.002551,1801,47942866,good
1,1763,0.000006,0.002551,1801,8520536,good
1,1763,0.000006,0.002551,1801,82456576,good
1,1763,0.000006,0.002551,1801,95762354,good
1,1763,0.000006,0.002551,1801,90783920,good
1,1763,0.000006,0.002551,1801,99720138,good
1,1763,0.000006,0.002551,1801,30870723,good
1,1763,0.000006,0.002551,1801,30870722,good
1,1763,0.000006,0.002551,1801,13323659,good
1,1763,0.000006,0.002551,1801,45869640,good
1,1763,0.000006,0.002551,1801,36564233,good
1,1763,0.000006,0.002551,1801,68908713,good
1,1763,0.000006,0.002551,1801,36564232,good
1,1763,0.000006,0.002551,1801,75830645,good
1,1763,0.000006,0.002551,1801,36564234,good
1,1763,0.000006,0.002551,1801,81986705,good
1,1763,0.000006,0.002551,1801,37052870,good
1,1763,0.000006,0.002551,1801,37052871,good
1,1763,0.000006,0.002551,1801,80361466,good
1,1763,0.000006,0.002551,1801,80361467,good
1,1763,0.000006,0.002551,1801,80361464,good
1,1763,0.000006,0.002551,1801,80361465,good
1,1763,0.000006,0.002551,1801,49834420,good
1,1763,0.000006,0.002551,1801,1216556,good
1,1763,0.000006,0.002551,1801,36564235,good
1,1763,0.000006,0.002551,1801,75830647,good
1,1763,0.000006,0.002551,1801,75830646,good
1,1763,0.000006,0.002551,1801,18524981,good
1,1763,0.000006,0.002551,1801,37052869,good
1,1763,0.000006,0.002551,1801,37052868,good
1,1763,0.000006,0.002812,1801,89565283,good
1,1763,0.000006,0.002812,1801,91036839,good
1,1763,0.000006,0.002812,1801,45869639,good
1,1763,0.000006,0.002812,1801,45869638,good
1,1763,0.000006,0.002812,1801,45869637,good
1,1763,0.000006,0.002812,1801,47942867,good
1,1763,0.000006,0.002812,1801,89269802,good
1,1763,0.000006,0.002812,1801,89269803,good
1,1763,0.000006,0.002812,1801,89269801,good
1,1763,0.000006,0.002812,1801,89269804,good
1,1763,0.000006,0.002812,1801,30870721,good
1,1763,0.000006,0.002812,1801,53302993,good
1,1763,0.000006,0.002812,1801,30870720,good
1,1763,0.000006,0.002812,1801,64278029,good
1,1763,0.000006,0.002812,1801,44526267,good
1,1763,0.000006,0.002812,1801,17734818,good
1,1763,0.000006,0.002812,1801,95762352,good
