' MinNonzerosPerRow',' NonZeroPatternSymmetryV1',' lowerBandwidth',' InfinityNorm',' ColumnVariance',' DiagonalMean','DiagonalNonZeros ',' DiagonalAverage',solver,class
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,30870723,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,30870722,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,13323659,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,45869640,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,36564233,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,68908713,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,36564232,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,75830645,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,36564234,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,81986705,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,37052870,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,37052871,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,80361466,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,80361467,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,80361464,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,80361465,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,49834420,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,1216556,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,36564235,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,75830647,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,75830646,good
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,18524981,good
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,37052869,bad
4,1,224,4.778741,1.000002,0.209102,2903,0.209102,37052868,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,89565283,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,91036839,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,45869639,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,45869638,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,45869637,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,47942867,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,89269802,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,89269803,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,89269801,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,89269804,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,30870721,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,53302993,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,30870720,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,64278029,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,44526267,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,17734818,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,95762352,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,49834417,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,49834419,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,49834418,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,11256942,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,11256943,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,11256941,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,42851841,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,11256944,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,31459546,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,17887723,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,91845162,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,53362206,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,95762355,good
3,0,1056,1,1.000094,0.445163,2048,0.450178,12321508,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,75830644,good
3,0,1056,1,1.000094,0.445163,2048,0.450178,95762353,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,85483012,good
3,0,1056,1,1.000094,0.445163,2048,0.450178,47942864,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,47942865,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,47942866,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,8520536,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,82456576,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,95762354,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,90783920,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,99720138,good
3,0,1056,1,1.000094,0.445163,2048,0.450178,30870723,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,30870722,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,13323659,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,45869640,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,36564233,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,68908713,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,36564232,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,75830645,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,36564234,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,81986705,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,37052870,good
3,0,1056,1,1.000094,0.445163,2048,0.450178,37052871,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,80361466,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,80361467,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,80361464,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,80361465,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,49834420,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,1216556,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,36564235,bad
3,0,1056,1,1.000094,0.445163,2048,0.450178,75830647,good
3,0,1056,1,1.000094,0.445163,2048,0.450178,75830646,good
3,0,1056,1,1.000094,0.445163,2048,0.450178,18524981,good
3,0,1056,1,1.000094,0.445163,2048,0.450178,37052869,good
3,0,1056,1,1.000094,0.445163,2048,0.450178,37052868,bad
1,0,1763,1.664198,1,0.002565,1801,0.002565,89565283,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,91036839,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,45869639,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,45869638,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,45869637,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,47942867,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,89269802,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,89269803,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,89269801,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,89269804,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,30870721,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,53302993,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,30870720,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,64278029,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,44526267,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,17734818,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,95762352,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,49834417,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,49834419,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,49834418,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,11256942,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,11256943,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,11256941,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,42851841,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,11256944,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,31459546,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,17887723,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,91845162,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,53362206,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,95762355,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,12321508,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,75830644,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,95762353,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,85483012,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,47942864,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,47942865,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,47942866,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,8520536,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,82456576,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,95762354,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,90783920,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,99720138,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,30870723,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,30870722,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,13323659,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,45869640,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,36564233,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,68908713,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,36564232,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,75830645,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,36564234,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,81986705,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,37052870,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,37052871,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,80361466,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,80361467,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,80361464,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,80361465,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,49834420,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,1216556,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,36564235,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,75830647,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,75830646,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,18524981,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,37052869,good
1,0,1763,1.664198,1,0.002565,1801,0.002565,37052868,good
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,89565283,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,91036839,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,45869639,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,45869638,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,45869637,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,47942867,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,89269802,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,89269803,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,89269801,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,89269804,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,30870721,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,53302993,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,30870720,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,64278029,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,44526267,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,17734818,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,95762352,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,49834417,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,49834419,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,49834418,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,11256942,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,11256943,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,11256941,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,42851841,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,11256944,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,31459546,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,17887723,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,91845162,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,53362206,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,95762355,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,12321508,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,75830644,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,95762353,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,85483012,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,47942864,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,47942865,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,47942866,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,8520536,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,82456576,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,95762354,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,90783920,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,99720138,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,30870723,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,30870722,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,13323659,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,45869640,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,36564233,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,68908713,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,36564232,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,75830645,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,36564234,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,81986705,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,37052870,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,37052871,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,80361466,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,80361467,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,80361464,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,80361465,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,49834420,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,1216556,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,36564235,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,75830647,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,75830646,good
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,18524981,good
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,37052869,bad
2,1,650,741314969.3,13496755204,41913719.21,1473,41913719.21,37052868,bad
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,89565283,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,91036839,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,45869639,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,45869638,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,45869637,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,47942867,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,89269802,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,89269803,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,89269801,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,89269804,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,30870721,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,53302993,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,30870720,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,64278029,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,44526267,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,17734818,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,95762352,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,49834417,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,49834419,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,49834418,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,11256942,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,11256943,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,11256941,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,42851841,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,11256944,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,31459546,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,17887723,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,91845162,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,53362206,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,95762355,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,12321508,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,75830644,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,95762353,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,85483012,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,47942864,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,47942865,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,47942866,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,8520536,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,82456576,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,95762354,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,90783920,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,99720138,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,30870723,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,30870722,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,13323659,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,45869640,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,36564233,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,68908713,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,36564232,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,75830645,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,36564234,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,81986705,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,37052870,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,37052871,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,80361466,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,80361467,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,80361464,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,80361465,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,49834420,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,1216556,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,36564235,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,75830647,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,75830646,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,18524981,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,37052869,good
1,0,11751,84094945.68,1.00017,-52153.54332,11510,52154.68872,37052868,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,89565283,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,91036839,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,45869639,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,45869638,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,45869637,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,47942867,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,89269802,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,89269803,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,89269801,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,89269804,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,30870721,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,53302993,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,30870720,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,64278029,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,44526267,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,17734818,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,95762352,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,49834417,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,49834419,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,49834418,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,11256942,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,11256943,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,11256941,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,42851841,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,11256944,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,31459546,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,17887723,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,91845162,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,53362206,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,95762355,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,12321508,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,75830644,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,95762353,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,85483012,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,47942864,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,47942865,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,47942866,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,8520536,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,82456576,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,95762354,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,90783920,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,99720138,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,30870723,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,30870722,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,13323659,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,45869640,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,36564233,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,68908713,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,36564232,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,75830645,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,36564234,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,81986705,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,37052870,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,37052871,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,80361466,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,80361467,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,80361464,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,80361465,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,49834420,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,1216556,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,36564235,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,75830647,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,75830646,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,18524981,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,37052869,good
1,1,11311,463.674348,1.000088,1.13571,11317,1.13571,37052868,good
3,1,30,12.833488,1.020145,4.221978,900,4.221978,89565283,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,91036839,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,45869639,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,45869638,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,45869637,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,47942867,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,89269802,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,89269803,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,89269801,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,89269804,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,30870721,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,53302993,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,30870720,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,64278029,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,44526267,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,17734818,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,95762352,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,49834417,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,49834419,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,49834418,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,11256942,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,11256943,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,11256941,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,42851841,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,11256944,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,31459546,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,17887723,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,91845162,bad
3,1,30,12.833488,1.020145,4.221978,900,4.221978,53362206,bad
